obs_id,date,place,species,determinavit_cf,municipality.id,municipality.name,municipality_expert,srid,x,y,geometry,xy_type,xy_precision,geo_expert,altitude_min,altitude_max,altitude_expert,supplements.obs_type
10449650,06/26/21 09:38 PM,Schwanengasse-area-1,Trifolium repens L.,-,371,Biel/Bienne,SP,4326,7.25301881,47.1373659,POINT(7.25301881 47.1373659),GM,3.5,O,437.7,438.1,SP,
10449649,06/26/21 09:39 PM,Schwanengasse-area-2,Oenothera biennis aggr.,-,371,Biel/Bienne,SP,4326,7.25328569,47.1373983,POINT(7.25328569 47.1373983),GM,3,O,437.6,,SP,
10449648,06/26/21 09:39 PM,Schwanengasse-area-2,Senecio inaequidens DC.,-,371,Biel/Bienne,SP,4326,7.25328569,47.1373983,POINT(7.25328569 47.1373983),GM,3,O,437.6,,SP,
10449647,06/26/21 09:39 PM,Schwanengasse-area-2,Tussilago farfara L.,-,371,Biel/Bienne,SP,4326,7.25328569,47.1373983,POINT(7.25328569 47.1373983),GM,3,O,437.6,,SP,
10449646,06/26/21 09:39 PM,Schwanengasse-area-2,Artemisia vulgaris L.,CF,371,Biel/Bienne,SP,4326,7.25328569,47.1373983,POINT(7.25328569 47.1373983),GM,2.5,O,437.6,,SP,
10449645,06/26/21 09:39 PM,Schwanengasse-area-2,Populus alba L.,-,371,Biel/Bienne,SP,4326,7.25328569,47.1373983,POINT(7.25328569 47.1373983),GM,2.5,O,437.6,,SP,
10449644,06/26/21 09:39 PM,Schwanengasse-area-2,Lactuca serriola L.,CF,371,Biel/Bienne,SP,4326,7.25330765,47.13738682,POINT(7.25330765 47.13738682),GM,2,O,437.6,,SP,
10449643,06/26/21 09:40 PM,Schwanengasse-area-2,Erigeron annuus (L.) Desf.,-,371,Biel/Bienne,SP,4326,7.25330967,47.13740299,POINT(7.25330967 47.13740299),GM,2,O,437.6,,SP,
10449642,06/26/21 09:40 PM,Schwanengasse-area-2,Daucus carota L.,-,371,Biel/Bienne,SP,4326,7.25328083,47.13741465,POINT(7.25328083 47.13741465),GM,2.5,O,437.6,,SP,
10449641,06/26/21 09:40 PM,Schwanengasse-area-2,Rumex obtusifolius L.,-,371,Biel/Bienne,SP,4326,7.25325426,47.13742542,POINT(7.25325426 47.13742542),GM,2,O,437.6,,SP,
10449640,06/26/21 09:40 PM,Schwanengasse-area-2,Trifolium repens L.,-,371,Biel/Bienne,SP,4326,7.25325426,47.13742542,POINT(7.25325426 47.13742542),GM,2,O,437.6,,SP,
10449639,06/26/21 09:40 PM,Schwanengasse-area-2,Papaver,-,371,Biel/Bienne,SP,4326,7.2532587,47.13742839,POINT(7.2532587 47.13742839),GM,2,O,437.6,,SP,
10449638,06/26/21 09:41 PM,Schwanengasse-area-2,Leucanthemum,-,371,Biel/Bienne,SP,4326,7.2532587,47.13742839,POINT(7.2532587 47.13742839),GM,2,O,437.6,,SP,
10449637,06/26/21 09:41 PM,Schwanengasse-area-2,Trifolium medium L.,-,371,Biel/Bienne,SP,4326,7.25326164,47.13741791,POINT(7.25326164 47.13741791),GM,2.5,O,437.6,,SP,
10449636,06/26/21 09:41 PM,Schwanengasse-area-2,Cirsium vulgare (Savi) Ten.,-,371,Biel/Bienne,SP,4326,7.25326164,47.13741791,POINT(7.25326164 47.13741791),GM,2.5,O,437.6,,SP,
10449635,06/26/21 09:42 PM,Schwanengasse-area-2,Melilotus albus Medik.,-,371,Biel/Bienne,SP,4326,7.2532701,47.13742148,POINT(7.2532701 47.13742148),GM,2,O,437.6,,SP,
10449634,06/26/21 09:42 PM,Schwanengasse-area-2,Sonchus oleraceus L.,-,371,Biel/Bienne,SP,4326,7.25327823,47.13741184,POINT(7.25327823 47.13741184),GM,2,O,437.6,,SP,
10449633,06/26/21 09:43 PM,Schwanengasse-area-2,Sedum album L.,-,371,Biel/Bienne,SP,4326,7.25331511,47.13739981,POINT(7.25331511 47.13739981),GM,2,O,437.6,,SP,
10449632,06/26/21 09:46 PM,Schwanengasse-area-2,Matricaria chamomilla L.,-,371,Biel/Bienne,SP,4326,7.25334638,47.13736616,POINT(7.25334638 47.13736616),GM,2,O,437.6,438,SP,
10449631,06/26/21 09:47 PM,Schwanengasse-area-2,Sedum rupestre aggr.,-,371,Biel/Bienne,SP,4326,7.25318603,47.13747399,POINT(7.25318603 47.13747399),GM,3,O,437.6,,SP,
10449630,06/27/21 09:36 AM,Bermenstrasse-berm-1,Hypericum perforatum L.,-,371,Biel/Bienne,SP,4326,7.25948369,47.12778912,POINT(7.25948369 47.12778912),GM,2.5,O,439.8,,SP,
10449629,06/27/21 09:36 AM,Bermenstrasse-berm-1,Erigeron annuus (L.) Desf.,-,371,Biel/Bienne,SP,4326,7.25948369,47.12778912,POINT(7.25948369 47.12778912),GM,2.5,O,439.8,,SP,
10449628,06/27/21 09:36 AM,Bermenstrasse-berm-1,Achillea millefolium aggr.,-,371,Biel/Bienne,SP,4326,7.25946047,47.12777609,POINT(7.25946047 47.12777609),GM,2,O,439.8,,SP,
10449627,06/27/21 09:36 AM,Bermenstrasse-berm-1,Echium vulgare L.,-,371,Biel/Bienne,SP,4326,7.25946047,47.12777609,POINT(7.25946047 47.12777609),GM,2.5,O,439.8,,SP,
10449626,06/27/21 09:37 AM,Bermenstrasse-berm-1,Verbascum thapsus L.,-,371,Biel/Bienne,SP,4326,7.25946047,47.12777609,POINT(7.25946047 47.12777609),GM,2,O,439.8,,SP,
10449625,06/27/21 09:37 AM,Bermenstrasse-berm-1,Galium mollugo aggr.,CF,371,Biel/Bienne,SP,4326,7.25946936,47.12778568,POINT(7.25946936 47.12778568),GM,2.5,O,439.8,,SP,
10449624,06/27/21 09:38 AM,Bermenstrasse-berm-1,Verbena officinalis L.,-,371,Biel/Bienne,SP,4326,7.25945796,47.12776406,POINT(7.25945796 47.12776406),GM,2,O,439.8,,SP,
10449623,06/27/21 09:38 AM,Bermenstrasse-berm-1,Geranium pyrenaicum Burm. f.,-,371,Biel/Bienne,SP,4326,7.25945796,47.12776406,POINT(7.25945796 47.12776406),GM,2.5,O,439.8,,SP,
10449622,06/27/21 09:40 AM,Bermenstrasse-berm-1,Thymus serpyllum aggr.,CF,371,Biel/Bienne,SP,4326,7.25950456,47.12780924,POINT(7.25950456 47.12780924),GM,2.5,O,439.8,,SP,
10449621,06/27/21 09:40 AM,Bermenstrasse-berm-1,Centaurea jacea aggr.,-,371,Biel/Bienne,SP,4326,7.25949274,47.12780333,POINT(7.25949274 47.12780333),GM,2.5,O,439.8,,SP,
10449620,06/27/21 09:40 AM,Bermenstrasse-berm-1,Silene vulgaris (Moench) Garcke,-,371,Biel/Bienne,SP,4326,7.25946617,47.12781816,POINT(7.25946617 47.12781816),GM,2.5,O,439.8,,SP,
10449619,06/27/21 09:41 AM,Bermenstrasse-berm-1,Trifolium campestre Schreb.,-,371,Biel/Bienne,SP,4326,7.25945226,47.12780052,POINT(7.25945226 47.12780052),GM,2.5,O,439.8,,SP,
10449618,06/27/21 09:41 AM,Bermenstrasse-berm-1,Medicago lupulina L.,-,371,Biel/Bienne,SP,4326,7.25945226,47.12780052,POINT(7.25945226 47.12780052),GM,2.5,O,439.8,,SP,
10449617,06/27/21 09:42 AM,Bermenstrasse-berm-1,Sanguisorba minor Scop.,-,371,Biel/Bienne,SP,4326,7.2594686,47.12777634,POINT(7.2594686 47.12777634),GM,2,O,439.8,,SP,
10449616,06/27/21 09:42 AM,Bermenstrasse-berm-1,Convolvulus arvensis L.,-,371,Biel/Bienne,SP,4326,7.25946357,47.12776276,POINT(7.25946357 47.12776276),GM,2.5,O,439.8,,SP,
10449615,06/27/21 09:42 AM,Bermenstrasse-berm-1,Urtica dioica L.,-,371,Biel/Bienne,SP,4326,7.25948554,47.12773212,POINT(7.25948554 47.12773212),GM,2,O,439.8,,SP,
10449614,06/27/21 09:43 AM,Bermenstrasse-berm-1,Geum urbanum L.,-,371,Biel/Bienne,SP,4326,7.25947632,47.12774553,POINT(7.25947632 47.12774553),GM,2,O,439.8,,SP,
10449613,06/27/21 09:43 AM,Bermenstrasse-berm-1,Cirsium arvense (L.) Scop.,-,371,Biel/Bienne,SP,4326,7.25947632,47.12774553,POINT(7.25947632 47.12774553),GM,2,O,439.8,,SP,
10449612,06/27/21 09:43 AM,Bermenstrasse-berm-1,Lapsana communis L.,-,371,Biel/Bienne,SP,4326,7.25947632,47.12774553,POINT(7.25947632 47.12774553),GM,2.5,O,439.8,,SP,
10449611,06/27/21 09:44 AM,Bermenstrasse-berm-1,Polygonum aviculare aggr.,-,371,Biel/Bienne,SP,4326,7.25946609,47.12771414,POINT(7.25946609 47.12771414),GM,3.5,O,439.7,439.8,SP,
10449610,06/27/21 09:45 AM,Bermenstrasse-berm-1,Rumex,-,371,Biel/Bienne,SP,4326,7.25945301,47.12774889,POINT(7.25945301 47.12774889),GM,3,O,439.8,,SP,
10449609,06/27/21 09:45 AM,Bermenstrasse-berm-1,Rosa,-,371,Biel/Bienne,SP,4326,7.25943197,47.1277649,POINT(7.25943197 47.1277649),GM,2.5,O,439.8,,SP,
10449608,06/27/21 09:46 AM,Bermenstrasse-berm-1,Crepis,CF,371,Biel/Bienne,SP,4326,7.25946299,47.12779725,POINT(7.25946299 47.12779725),GM,2,O,439.8,,SP,
10449607,06/27/21 09:46 AM,Bermenstrasse-berm-1,Reseda lutea L.,-,371,Biel/Bienne,SP,4326,7.25943315,47.1278154,POINT(7.25943315 47.1278154),GM,2,O,439.8,,SP,
10449606,06/27/21 09:47 AM,Bermenstrasse-berm-1,Petrorhagia prolifera (L.) P. W. Ball & Heywood,-,371,Biel/Bienne,SP,4326,7.25942887,47.12780953,POINT(7.25942887 47.12780953),GM,2.5,O,439.8,,SP,
10449605,06/27/21 09:48 AM,Bermenstrasse-berm-1,Potentilla reptans L.,CF,371,Biel/Bienne,SP,4326,7.2594572,47.12780643,POINT(7.2594572 47.12780643),GM,2,O,439.8,,SP,
10449604,06/27/21 09:49 AM,Bermenstrasse-berm-1,Medicago sativa L.,-,371,Biel/Bienne,SP,4326,7.25944564,47.12781695,POINT(7.25944564 47.12781695),GM,3,O,439.8,,SP,
10449603,06/27/21 09:49 AM,Bermenstrasse-berm-1,Lactuca serriola L.,CF,371,Biel/Bienne,SP,4326,7.25945595,47.12782227,POINT(7.25945595 47.12782227),GM,3,O,439.8,,SP,
10449602,06/27/21 09:52 AM,Bermenstrasse-area-1,Centaurea jacea aggr.,-,371,Biel/Bienne,SP,4326,7.25951169,47.12799456,POINT(7.25951169 47.12799456),GM,2.5,O,440,,SP,
10449601,06/27/21 09:52 AM,Bermenstrasse-area-1,Plantago media L.,-,371,Biel/Bienne,SP,4326,7.25951169,47.12799456,POINT(7.25951169 47.12799456),GM,2.5,O,440,,SP,
10449600,06/27/21 09:52 AM,Bermenstrasse-area-1,Daucus carota L.,-,371,Biel/Bienne,SP,4326,7.25952954,47.12799955,POINT(7.25952954 47.12799955),GM,3,O,440,,SP,
10449599,06/27/21 09:53 AM,Bermenstrasse-area-1,Achillea millefolium aggr.,-,371,Biel/Bienne,SP,4326,7.259523,47.12800885,POINT(7.259523 47.12800885),GM,3,O,440,,SP,
10449598,06/27/21 09:53 AM,Bermenstrasse-area-1,Bellis perennis L.,-,371,Biel/Bienne,SP,4326,7.25951923,47.12801568,POINT(7.25951923 47.12801568),GM,2.5,O,440,,SP,
10449597,06/27/21 09:53 AM,Bermenstrasse-area-1,Trifolium repens L.,-,371,Biel/Bienne,SP,4326,7.25951923,47.12801568,POINT(7.25951923 47.12801568),GM,2.5,O,440,,SP,
10449596,06/27/21 09:53 AM,Bermenstrasse-area-1,Lapsana communis L.,CF,371,Biel/Bienne,SP,4326,7.25951923,47.12801568,POINT(7.25951923 47.12801568),GM,3,O,440,,SP,
10449595,06/27/21 09:53 AM,Bermenstrasse-area-1,Salvia pratensis L.,-,371,Biel/Bienne,SP,4326,7.2595023,47.12802985,POINT(7.2595023 47.12802985),GM,2.5,O,440,,SP,
10449594,06/27/21 09:53 AM,Bermenstrasse-area-1,Cirsium arvense (L.) Scop.,-,371,Biel/Bienne,SP,4326,7.25949492,47.12802126,POINT(7.25949492 47.12802126),GM,2.5,O,440,,SP,
10449593,06/27/21 09:54 AM,Bermenstrasse-area-1,Trifolium pratense L.,-,371,Biel/Bienne,SP,4326,7.25949492,47.1280208,POINT(7.25949492 47.1280208),GM,2,O,440,,SP,
10449592,06/27/21 09:54 AM,Bermenstrasse-area-1,Galium verum L.,-,371,Biel/Bienne,SP,4326,7.25947481,47.1280358,POINT(7.25947481 47.1280358),GM,2,O,440,,SP,
10449591,06/27/21 09:54 AM,Bermenstrasse-area-1,Galium mollugo aggr.,-,371,Biel/Bienne,SP,4326,7.25947481,47.1280358,POINT(7.25947481 47.1280358),GM,2.5,O,440,,SP,
10449590,06/27/21 09:54 AM,Bermenstrasse-area-1,Plantago lanceolata L.,-,371,Biel/Bienne,SP,4326,7.25945561,47.12804732,POINT(7.25945561 47.12804732),GM,2.5,O,440,,SP,
10449589,06/27/21 09:55 AM,Bermenstrasse-area-1,Hypericum perforatum L.,CF,371,Biel/Bienne,SP,4326,7.25951211,47.1280226,POINT(7.25951211 47.1280226),GM,3,O,440,,SP,
10449588,06/27/21 09:56 AM,Bermenstrasse-area-1,Rumex obtusifolius L.,-,371,Biel/Bienne,SP,4326,7.25946802,47.12806719,POINT(7.25946802 47.12806719),GM,4,O,440,,SP,
10449587,06/27/21 09:57 AM,Bermenstrasse-area-1,Lactuca serriola L.,CF,371,Biel/Bienne,SP,4326,7.25945125,47.12808613,POINT(7.25945125 47.12808613),GM,3.5,O,440,,SP,
10449586,06/27/21 09:57 AM,Bermenstrasse-area-1,Cerastium,CF,371,Biel/Bienne,SP,4326,7.25944094,47.12810939,POINT(7.25944094 47.12810939),GM,3.5,O,440,,SP,
10449585,06/27/21 09:58 AM,Bermenstrasse-area-1,Hypochaeris radicata L.,CF,371,Biel/Bienne,SP,4326,7.25946592,47.12814858,POINT(7.25946592 47.12814858),GM,3,O,440,,SP,
10449584,06/27/21 09:59 AM,Bermenstrasse-area-1,Medicago sativa L.,-,371,Biel/Bienne,SP,4326,7.25945184,47.12815713,POINT(7.25945184 47.12815713),GM,2.5,O,440,,SP,
10449583,06/27/21 10:02 AM,Bermenstrasse-area-1,Tripleurospermum inodorum (L.) Sch. Bip.,-,371,Biel/Bienne,SP,4326,7.25932745,47.12811949,POINT(7.25932745 47.12811949),GM,3,O,439.5,439.7,SP,
10449582,06/27/21 10:02 AM,Bermenstrasse-area-1,Verbascum thapsus L.,CF,371,Biel/Bienne,SP,4326,7.25932745,47.12811949,POINT(7.25932745 47.12811949),GM,3,O,439.5,439.7,SP,
10449581,06/27/21 10:03 AM,Bermenstrasse-area-1,Silene vulgaris (Moench) Garcke,-,371,Biel/Bienne,SP,4326,7.25932745,47.12811949,POINT(7.25932745 47.12811949),GM,2.5,O,439.7,,SP,
10449580,06/27/21 10:06 AM,Bermenstrasse-berm-3,Erigeron annuus (L.) Desf.,-,371,Biel/Bienne,SP,4326,7.25858381,47.12965108,POINT(7.25858381 47.12965108),GM,2,O,439.8,,SP,
10449579,06/27/21 10:07 AM,Bermenstrasse-berm-3,Centaurea jacea aggr.,-,371,Biel/Bienne,SP,4326,7.25858381,47.12965108,POINT(7.25858381 47.12965108),GM,2,O,439.8,,SP,
10449578,06/27/21 10:07 AM,Bermenstrasse-berm-3,Hypericum perforatum L.,CF,371,Biel/Bienne,SP,4326,7.25857669,47.12964232,POINT(7.25857669 47.12964232),GM,2,O,439.8,,SP,
10449577,06/27/21 10:07 AM,Bermenstrasse-berm-3,Achillea millefolium aggr.,-,371,Biel/Bienne,SP,4326,7.25858004,47.12964952,POINT(7.25858004 47.12964952),GM,2,O,439.8,,SP,
10449576,06/27/21 10:07 AM,Bermenstrasse-berm-3,Medicago lupulina L.,-,371,Biel/Bienne,SP,4326,7.25858004,47.12964952,POINT(7.25858004 47.12964952),GM,2,O,439.8,,SP,
10449575,06/27/21 10:07 AM,Bermenstrasse-berm-3,Thymus serpyllum aggr.,CF,371,Biel/Bienne,SP,4326,7.25858004,47.12964952,POINT(7.25858004 47.12964952),GM,2,O,439.8,,SP,
10449574,06/27/21 10:08 AM,Bermenstrasse-berm-3,Daucus carota L.,-,371,Biel/Bienne,SP,4326,7.25858004,47.12964952,POINT(7.25858004 47.12964952),GM,2,O,439.8,,SP,
10449573,06/27/21 10:08 AM,Bermenstrasse-berm-3,Plantago lanceolata L.,-,371,Biel/Bienne,SP,4326,7.25858004,47.12964952,POINT(7.25858004 47.12964952),GM,2,O,439.8,,SP,
10449572,06/27/21 10:08 AM,Bermenstrasse-berm-3,Tragopogon pratensis L.,-,371,Biel/Bienne,SP,4326,7.25859077,47.12965091,POINT(7.25859077 47.12965091),GM,1.5,O,439.8,,SP,
10449571,06/27/21 10:08 AM,Bermenstrasse-berm-3,Trifolium medium L.,-,371,Biel/Bienne,SP,4326,7.25859085,47.12963859,POINT(7.25859085 47.12963859),GM,2,O,439.8,,SP,
10449570,06/27/21 10:09 AM,Bermenstrasse-berm-3,Hypochaeris radicata L.,CF,371,Biel/Bienne,SP,4326,7.25859798,47.12964035,POINT(7.25859798 47.12964035),GM,2,O,439.8,,SP,
10449569,06/27/21 10:09 AM,Bermenstrasse-berm-3,Verbascum thapsus L.,-,371,Biel/Bienne,SP,4326,7.25859102,47.12963192,POINT(7.25859102 47.12963192),GM,2.5,O,439.8,,SP,
10449568,06/27/21 10:09 AM,Bermenstrasse-berm-3,Cirsium arvense (L.) Scop.,-,371,Biel/Bienne,SP,4326,7.25861021,47.12961642,POINT(7.25861021 47.12961642),GM,2.5,O,439.8,,SP,
10449567,06/27/21 10:10 AM,Bermenstrasse-berm-3,Echium vulgare L.,-,371,Biel/Bienne,SP,4326,7.25861021,47.12961642,POINT(7.25861021 47.12961642),GM,2.5,O,439.8,,SP,
10449566,06/27/21 10:10 AM,Bermenstrasse-berm-3,Sonchus,CF,371,Biel/Bienne,SP,4326,7.25859068,47.12961717,POINT(7.25859068 47.12961717),GM,2,O,439.8,,SP,
10449565,06/27/21 10:10 AM,Bermenstrasse-berm-3,Senecio jacobaea L.,-,371,Biel/Bienne,SP,4326,7.25859068,47.12961717,POINT(7.25859068 47.12961717),GM,2.5,O,439.8,,SP,
10449564,06/27/21 10:11 AM,Bermenstrasse-berm-3,Convolvulus arvensis L.,-,371,Biel/Bienne,SP,4326,7.25861231,47.12957329,POINT(7.25861231 47.12957329),GM,2.5,O,439.8,,SP,
10449563,06/27/21 10:11 AM,Bermenstrasse-berm-3,Lotus,-,371,Biel/Bienne,SP,4326,7.25861231,47.12957329,POINT(7.25861231 47.12957329),GM,2.5,O,439.8,,SP,
10449562,06/27/21 10:12 AM,Bermenstrasse-berm-3,Potentilla reptans L.,CF,371,Biel/Bienne,SP,4326,7.25858146,47.12942015,POINT(7.25858146 47.12942015),GM,2,O,438.4,,SP,
10449561,06/27/21 10:13 AM,Bermenstrasse-berm-3,Lapsana communis L.,-,371,Biel/Bienne,SP,4326,7.25858079,47.12942091,POINT(7.25858079 47.12942091),GM,2,O,438.4,,SP,
10449560,06/27/21 10:13 AM,Bermenstrasse-berm-3,Rubus,-,371,Biel/Bienne,SP,4326,7.25858079,47.12942091,POINT(7.25858079 47.12942091),GM,2.5,O,438.4,,SP,
10449559,06/27/21 10:13 AM,Bermenstrasse-berm-3,Vicia,-,371,Biel/Bienne,SP,4326,7.2585932,47.12939522,POINT(7.2585932 47.12939522),GM,2,O,438.4,,SP,
10449558,06/27/21 10:17 AM,Bermenstrasse-area-2,Sedum spurium M. Bieb.,-,371,Biel/Bienne,SP,4326,7.25872194,47.13066529,POINT(7.25872194 47.13066529),GM,12,O,439.8,440.5,SP,
10449557,06/27/21 10:18 AM,Bermenstrasse-area-2,Hedera helix L.,-,371,Biel/Bienne,SP,4326,7.25878481,47.13066566,POINT(7.25878481 47.13066566),GM,4.5,O,440.5,,SP,
10449556,06/27/21 10:18 AM,Bermenstrasse-area-2,Rubus fruticosus aggr.,CF,371,Biel/Bienne,SP,4326,7.25878481,47.13066566,POINT(7.25878481 47.13066566),GM,3.5,O,440.5,,SP,
10449555,06/27/21 10:18 AM,Bermenstrasse-area-2,Centranthus ruber (L.) DC.,-,371,Biel/Bienne,SP,4326,7.25879361,47.13066964,POINT(7.25879361 47.13066964),GM,3.5,O,440.5,,SP,
10449554,06/27/21 10:18 AM,Bermenstrasse-area-2,Geum urbanum L.,-,371,Biel/Bienne,SP,4326,7.25879361,47.13066964,POINT(7.25879361 47.13066964),GM,3.5,O,440.5,,SP,
10449553,06/27/21 10:18 AM,Bermenstrasse-area-2,Rosa,-,371,Biel/Bienne,SP,4326,7.25879361,47.13066964,POINT(7.25879361 47.13066964),GM,3,O,440.5,,SP,
10449552,06/27/21 10:19 AM,Bermenstrasse-area-2,Lapsana communis L.,-,371,Biel/Bienne,SP,4326,7.25876595,47.13071977,POINT(7.25876595 47.13071977),GM,3.5,O,440.5,,SP,
10449551,06/27/21 10:19 AM,Bermenstrasse-area-2,Plantago lanceolata L.,-,371,Biel/Bienne,SP,4326,7.25876595,47.13071977,POINT(7.25876595 47.13071977),GM,3.5,O,440.5,,SP,
10449550,06/27/21 10:20 AM,Bermenstrasse-area-2,Ligustrum vulgare L.,CF,371,Biel/Bienne,SP,4326,7.25876704,47.13059102,POINT(7.25876704 47.13059102),GM,3.5,O,440,440.5,SP,
10449549,06/27/21 10:21 AM,Bermenstrasse-area-2,Erigeron annuus (L.) Desf.,-,371,Biel/Bienne,SP,4326,7.25876654,47.13059085,POINT(7.25876654 47.13059085),GM,3,O,440,440.5,SP,
10449548,06/27/21 10:21 AM,Bermenstrasse-area-2,Trifolium repens L.,-,371,Biel/Bienne,SP,4326,7.25877098,47.1305492,POINT(7.25877098 47.1305492),GM,3,O,440,,SP,
10449547,06/27/21 10:22 AM,Bermenstrasse-area-2,Plantago media L.,-,371,Biel/Bienne,SP,4326,7.25881079,47.13073196,POINT(7.25881079 47.13073196),GM,3,O,440.5,,SP,
10449546,06/27/21 10:32 AM,Bermenstrasse-berm-5,Silene vulgaris (Moench) Garcke,-,371,Biel/Bienne,SP,4326,7.2586082,47.13125424,POINT(7.2586082 47.13125424),GM,3.5,O,439.8,,SP,
10449545,06/27/21 10:33 AM,Bermenstrasse-berm-5,Senecio jacobaea L.,-,371,Biel/Bienne,SP,4326,7.25860317,47.13125076,POINT(7.25860317 47.13125076),GM,3.5,O,439.8,,SP,
10449544,06/27/21 10:33 AM,Bermenstrasse-berm-5,Daucus carota L.,-,371,Biel/Bienne,SP,4326,7.25860317,47.13125076,POINT(7.25860317 47.13125076),GM,3.5,O,439.8,,SP,
10449543,06/27/21 10:33 AM,Bermenstrasse-berm-5,Lotus corniculatus aggr.,-,371,Biel/Bienne,SP,4326,7.2586113,47.13122327,POINT(7.2586113 47.13122327),GM,2.5,O,439.8,,SP,
10449542,06/27/21 10:34 AM,Bermenstrasse-berm-5,Rosa,-,371,Biel/Bienne,SP,4326,7.25864005,47.13122348,POINT(7.25864005 47.13122348),GM,2,O,439.8,,SP,
10449541,06/27/21 10:34 AM,Bermenstrasse-berm-5,Cirsium arvense (L.) Scop.,-,371,Biel/Bienne,SP,4326,7.25858641,47.13124234,POINT(7.25858641 47.13124234),GM,2.5,O,439.8,,SP,
10449540,06/27/21 10:35 AM,Bermenstrasse-berm-5,Vicia cracca L.,-,371,Biel/Bienne,SP,4326,7.25858641,47.13124234,POINT(7.25858641 47.13124234),GM,2.5,O,439.8,,SP,
10449539,06/27/21 10:35 AM,Bermenstrasse-berm-5,Sanguisorba minor Scop.,-,371,Biel/Bienne,SP,4326,7.25858641,47.13124234,POINT(7.25858641 47.13124234),GM,2.5,O,439.8,,SP,
10449538,06/27/21 10:39 AM,Bermenstrasse-berm-5,Cerastium fontanum Baumg.,CF,371,Biel/Bienne,SP,4326,7.25858171,47.13123215,POINT(7.25858171 47.13123215),GM,2.5,O,439.8,,SP,
10449536,06/27/21 10:39 AM,Bermenstrasse-berm-5,Trifolium medium L.,-,371,Biel/Bienne,SP,4326,7.2585844,47.13124028,POINT(7.2585844 47.13124028),GM,2,O,439.8,,SP,
10449535,06/27/21 10:39 AM,Bermenstrasse-berm-5,Thymus,-,371,Biel/Bienne,SP,4326,7.2585844,47.13124028,POINT(7.2585844 47.13124028),GM,2.5,O,439.8,,SP,
10449534,06/27/21 10:42 AM,Bermenstrasse-berm-5,Thymus serpyllum aggr.,-,371,Biel/Bienne,SP,4326,7.25862321,47.13126065,POINT(7.25862321 47.13126065),GM,2.5,O,439.8,,SP,
10449533,06/27/21 10:42 AM,Bermenstrasse-berm-5,Medicago lupulina L.,-,371,Biel/Bienne,SP,4326,7.25862337,47.13126082,POINT(7.25862337 47.13126082),GM,3,O,439.8,,SP,
10449531,06/27/21 10:45 AM,Bermenstrasse-berm-5,Ononis repens L.,-,371,Biel/Bienne,SP,4326,7.2586771,47.13123475,POINT(7.2586771 47.13123475),GM,2,O,439.8,,SP,
10449530,06/27/21 10:46 AM,Bermenstrasse-berm-5,Equisetum arvense L.,-,371,Biel/Bienne,SP,4326,7.25869076,47.13119171,POINT(7.25869076 47.13119171),GM,3,O,439.8,440.2,SP,
10449529,06/27/21 10:47 AM,Bermenstrasse-berm-5,Solidago,-,371,Biel/Bienne,SP,4326,7.25868816,47.13118827,POINT(7.25868816 47.13118827),GM,3.5,O,439.8,440.2,SP,
10449528,06/27/21 10:47 AM,Bermenstrasse-berm-5,Erigeron annuus (L.) Desf.,-,371,Biel/Bienne,SP,4326,7.25868104,47.13116204,POINT(7.25868104 47.13116204),GM,3,O,439.8,440.2,SP,
10449527,06/27/21 10:48 AM,Bermenstrasse-berm-5,Centaurea jacea aggr.,-,371,Biel/Bienne,SP,4326,7.2586916,47.13105299,POINT(7.2586916 47.13105299),GM,6.5,O,439.8,440.4,SP,
10449526,06/27/21 10:50 AM,Bermenstrasse-berm-5,Medicago sativa L.,-,371,Biel/Bienne,SP,4326,7.25863142,47.1311586,POINT(7.25863142 47.1311586),GM,2,O,439.8,,SP,
10449525,06/27/21 10:53 AM,Bermenstrasse-berm-5,Rubus,-,371,Biel/Bienne,SP,4326,7.2585885,47.13143076,POINT(7.2585885 47.13143076),GM,2.5,O,439.8,,SP,
10449524,06/27/21 10:55 AM,Bermenstrasse-berm-5,Trifolium campestre Schreb.,-,371,Biel/Bienne,SP,4326,7.25857886,47.1314565,POINT(7.25857886 47.1314565),GM,2,O,439.8,,SP,
10449523,06/27/21 10:56 AM,Bermenstrasse-berm-5,Hypochaeris radicata L.,CF,371,Biel/Bienne,SP,4326,7.25858448,47.13144036,POINT(7.25858448 47.13144036),GM,1.5,O,439.8,,SP,
10449522,06/27/21 10:56 AM,Bermenstrasse-berm-5,Potentilla,-,371,Biel/Bienne,SP,4326,7.25859831,47.13144023,POINT(7.25859831 47.13144023),GM,2,O,439.8,,SP,
10449521,06/27/21 10:59 AM,Bermenstrasse-berm-5,Centaurium erythraea Rafn,-,371,Biel/Bienne,SP,4326,7.25858155,47.13145738,POINT(7.25858155 47.13145738),GM,3.5,O,439.8,,SP,
10449520,06/27/21 10:59 AM,Bermenstrasse-berm-5,Galium mollugo aggr.,-,371,Biel/Bienne,SP,4326,7.25858155,47.13145738,POINT(7.25858155 47.13145738),GM,3,O,439.8,,SP,
10449519,06/27/21 10:59 AM,Bermenstrasse-berm-5,Sonchus asper Hill,-,371,Biel/Bienne,SP,4326,7.25859446,47.13144627,POINT(7.25859446 47.13144627),GM,2.5,O,439.8,,SP,
