date,place,feature,number,species,quantity,confidence,no_flowers,notes,Full-place-name
23.05.21,Lokomotivdepot,berm,1,thymus pulegioides,,,,,Lokomotivdepot-berm-1
23.05.21,Lokomotivdepot,berm,1,sonchus oleraceus,,,,,Lokomotivdepot-berm-1
23.05.21,Lokomotivdepot,berm,1,onobrychis viciifolia,,,,,Lokomotivdepot-berm-1
23.05.21,Lokomotivdepot,berm,1,anthyllis vulneraria,,,,,Lokomotivdepot-berm-1
23.05.21,Lokomotivdepot,berm,1,echium vulgare,,,,,Lokomotivdepot-berm-1
23.05.21,Lokomotivdepot,berm,1,tragopogon pratensis,,,,,Lokomotivdepot-berm-1
23.05.21,Lokomotivdepot,berm,1,picris hieracioides,,,,,Lokomotivdepot-berm-1
23.05.21,Lokomotivdepot,berm,1,barbarea vulgaris,,,,,Lokomotivdepot-berm-1
23.05.21,Lokomotivdepot,berm,1,potentilla reptans,,1,,,Lokomotivdepot-berm-1
23.05.21,Lokomotivdepot,berm,1,centaurea scabiosa,,1,,,Lokomotivdepot-berm-1
23.05.21,Lokomotivdepot,berm,1,medicago sativa,,2,,,Lokomotivdepot-berm-1
23.05.21,Lokomotivdepot,berm,1,valerianella locusta,,1,,,Lokomotivdepot-berm-1
23.05.21,Lokomotivdepot,berm,1,brassica napus,,1,,,Lokomotivdepot-berm-1
23.05.21,Lokomotivdepot,berm,1,hieracium pilosella,,1,,,Lokomotivdepot-berm-1
23.05.21,Lokomotivdepot,berm,1,cerastium fontanum,,1,,,Lokomotivdepot-berm-1
23.05.21,Lokomotivdepot,berm,1,achillea millefolium,,2,,,Lokomotivdepot-berm-1
23.05.21,Lokomotivdepot,berm,1,sanguisorba minor,,2,,,Lokomotivdepot-berm-1
23.05.21,Lokomotivdepot,berm,1,lotus corniculatus,,2,,,Lokomotivdepot-berm-1
23.05.21,Lokomotivdepot,berm,1,papaver rhoeas,,1,,,Lokomotivdepot-berm-1
23.05.21,Lokomotivdepot,berm,1,senecio jacobea,,1,,,Lokomotivdepot-berm-1
23.05.21,lokomotivdepot,berm,1,erigeron annuus,,2,,,lokomotivdepot-berm-1
23.05.21,lokomotivdepot,berm,2,bellis perennis,,2,,,lokomotivdepot-berm-2
23.05.21,lokomotivdepot,berm,2,syringa vulgaris,,2,,,lokomotivdepot-berm-2
23.05.21,lokomotivdepot,berm,2,galium mollugo,,2,,,lokomotivdepot-berm-2
23.05.21,lokomotivdepot,berm,2,saxifraga tridactylites,,1,,,lokomotivdepot-berm-2
23.05.21,lokomotivdepot,berm,2,trifolium pratense,,1,,,lokomotivdepot-berm-2
23.05.21,lokomotivdepot,berm,2,stellaria media,,1,,,lokomotivdepot-berm-2
23.05.21,lokomotivdepot,berm,2,lotus corniculatus,,2,,,lokomotivdepot-berm-2
23.05.21,lokomotivdepot,berm,2,salvia pratensis,,2,,,lokomotivdepot-berm-2
23.05.21,lokomotivdepot,berm,2,knautia arvensis,,2,,,lokomotivdepot-berm-2
23.05.21,lokomotivdepot,berm,2,geranium robertanium,,2,,,lokomotivdepot-berm-2
23.05.21,lokomotivdepot,berm,2,onobrychis viciifolia,,2,,,lokomotivdepot-berm-2
23.05.21,lokomotivdepot,berm,2,sonchus asper,,2,,,lokomotivdepot-berm-2
23.05.21,lokomotivdepot,berm,2,veronica chaemaedrys,,2,,,lokomotivdepot-berm-2
23.05.21,lokomotivdepot,berm,2,ajuga reptans,,2,,,lokomotivdepot-berm-2
23.05.21,lokomotivdepot,berm,2,plantago lanceolata,,2,,,lokomotivdepot-berm-2
23.05.21,lokomotivdepot,berm,2,sanguisorba minor,,2,,,lokomotivdepot-berm-2
23.05.21,lokomotivdepot,berm,2,tragopogon pratensis,,2,,,lokomotivdepot-berm-2
23.05.21,lokomotivdepot,berm,2,anthyllis vulneraria,,2,,,lokomotivdepot-berm-2
23.05.21,bielstrasse,berm,3,onobrychis viciifolia,,2,,,bielstrasse-berm-3
23.05.21,bielstrasse,berm,3,dianthus carthusianorum,d,2,,,bielstrasse-berm-3
23.05.21,bielstrasse,berm,3,lotus corniculatus,,1,,,bielstrasse-berm-3
23.05.21,bielstrasse,berm,3,sanguisorba minor,,2,,,bielstrasse-berm-3
23.05.21,bielstrasse,berm,3,cerastium glomeratum,,1,,,bielstrasse-berm-3
23.05.21,bielstrasse,berm,3,hieracium pilosella,,1,,,bielstrasse-berm-3
23.05.21,bielstrasse,berm,3,salvia pratensis,,2,,,bielstrasse-berm-3
23.05.21,bielstrasse,berm,3,anthyllis vulneraria,,2,,,bielstrasse-berm-3
23.05.21,bielstrasse,berm,3,sorbus aucuparia,1,2,,,bielstrasse-berm-3
23.05.21,bielstrasse,berm,3,veronica persica,,1,,,bielstrasse-berm-3
23.05.21,bielstrasse,berm,3,medicago lupulina,,2,,,bielstrasse-berm-3
23.05.21,bielstrasse,berm,3,viburnum lantana,,2,,,bielstrasse-berm-3
23.05.21,bielstrasse,berm,3,veronica arvensis,,2,,,bielstrasse-berm-3
23.05.21,bielstrasse,berm,4,papaver rhoeas,,1,,,bielstrasse-berm-4
23.05.21,bielstrasse,berm,4,sanguisorba minor,,2,,,bielstrasse-berm-4
23.05.21,bielstrasse,berm,4,senecio vulgaris,,2,,,bielstrasse-berm-4
23.05.21,bielstrasse,berm,4,galium mollugo,,2,,,bielstrasse-berm-4
23.05.21,bielstrasse,berm,4,taraxacum,,2,,,bielstrasse-berm-4
23.05.21,bielstrasse,berm,4,trifolium pratense,,1,,,bielstrasse-berm-4
23.05.21,bielstrasse,berm,4,cerastium glomeratum,,1,,,bielstrasse-berm-4
23.05.21,bielstrasse,berm,4,geranium robertanium,,2,,,bielstrasse-berm-4
23.05.21,bielstrasse,berm,4,Berberis aquifolium,,2,,,bielstrasse-berm-4
23.05.21,bielstrasse,berm,4,lepidium sativum,,1,,,bielstrasse-berm-4
23.05.21,bielstrasse,berm,4,sonchus oleraceus,,2,,,bielstrasse-berm-4
23.05.21,bielstrasse,berm,4,hypochaeris radicata,,1,,,bielstrasse-berm-4
23.05.21,bielstrasse,berm,4,trifolium dubium,,1,,,bielstrasse-berm-4
23.05.21,bielstrasse,berm,4,tragopogon pratensis,,2,,,bielstrasse-berm-4
23.05.21,bielstrasse,berm,4,plantago lanceolata,,2,,,bielstrasse-berm-4
23.05.21,bielstrasse,berm,4,trifolium repens,,2,,,bielstrasse-berm-4
23.05.21,bielstrasse,berm,4,crepis,,,,,bielstrasse-berm-4
23.05.21,bielstrasse,berm,4,crepis biennis,,,,,bielstrasse-berm-4
23.05.21,bielstrasse,berm,4,euphorbia helioscopa,1  patch,2,,,bielstrasse-berm-4
23.05.21,bielstrasse,berm,3,senecio jacobea,scattered,1,,,bielstrasse-berm-3
24.05.21,muehlefeldweg,berm,1,kolkwitzia amabilis,1  patch,2,,,muehlefeldweg-berm-1
24.05.21,muehlefeldweg,berm,1,veronica hederifolia,,2,,,muehlefeldweg-berm-1
24.05.21,muehlefeldweg,berm,1,veronica serpyllifolia,,2,,,muehlefeldweg-berm-1
24.05.21,muehlefeldweg,berm,1,prunus serotina,,1,,,muehlefeldweg-berm-1
24.05.21,muehlefeldweg,berm,1,urtica dioica,,2,,,muehlefeldweg-berm-1
24.05.21,muehlefeldweg,berm,1,Berberis aquifolium,,2,,,muehlefeldweg-berm-1
24.05.21,muehlefeldweg,berm,1,geum urbanum,,2,,,muehlefeldweg-berm-1
24.05.21,muehlefeldweg,berm,1,alliaria petiolata,,2,,,muehlefeldweg-berm-1
24.05.21,muehlefeldweg,berm,1,lonicera pileata,,1,,,muehlefeldweg-berm-1
24.05.21,muehlefeldweg,berm,1,galium mollugo,,2,,,muehlefeldweg-berm-1
24.05.21,muehlefeldweg,berm,1,taraxacum,,2,,,muehlefeldweg-berm-1
24.05.21,muehlefeldweg,berm,1,veronica chaemaedrys,,2,,,muehlefeldweg-berm-1
24.05.21,muehlefeldweg,berm,1,ranunculus bulbosus,,2,,,muehlefeldweg-berm-1
24.05.21,muehlefeldweg,berm,1,veronica arvensis,,2,,,muehlefeldweg-berm-1
24.05.21,muehlefeldweg,berm,1,lepidium virginicum,,1,,,muehlefeldweg-berm-1
24.05.21,muehlefeldweg,berm,1,geranium pusillum,,1,,,muehlefeldweg-berm-1
24.05.21,muehlefeldweg,berm,1,vicia sativa,,1,,,muehlefeldweg-berm-1
24.05.21,muehlefeldweg,berm,1,salvia pratensis,,2,,,muehlefeldweg-berm-1
24.05.21,muehlefeldweg,berm,1,Sinapsis arvensis,,1,,,muehlefeldweg-berm-1
24.05.21,muehlefeldweg,berm,1,rumex obtusifolius,,1,,,muehlefeldweg-berm-1
24.05.21,muehlefeldweg,berm,1,ranunculus repens,,1,,,muehlefeldweg-berm-1
24.05.21,muehlefeldweg,berm,1,Equisetum arvense,,2,,,muehlefeldweg-berm-1
24.05.21,muehlefeldweg,berm,1,hedera helix,,2,,,muehlefeldweg-berm-1
24.05.21,muehlefeldweg,berm,1,plantago lanceolata,,2,,,muehlefeldweg-berm-1
24.05.21,muehlefeldweg,berm,1,bellis perennis,,2,,,muehlefeldweg-berm-1
24.05.21,muehlefeldweg,berm,1,geranium dissectum,,2,,,muehlefeldweg-berm-1
24.05.21,muehlefeldweg,berm,1,trifolium repens,,1,,,muehlefeldweg-berm-1
24.05.21,muehlefeldweg,berm,1,potentilla reptans,,1,,,muehlefeldweg-berm-1
24.05.21,muehlefeldweg,berm,1,rumex crispus,,1,,,muehlefeldweg-berm-1
24.05.21,muehlefeldweg,berm,2,galium mollugo,,2,,,muehlefeldweg-berm-2
24.05.21,muehlefeldweg,berm,2,ranunculus acris,,1,,,muehlefeldweg-berm-2
24.05.21,muehlefeldweg,berm,2,Equisetum arvense,,2,,,muehlefeldweg-berm-2
24.05.21,muehlefeldweg,berm,2,vicia sepium,,,,,muehlefeldweg-berm-2
24.05.21,muehlefeldweg,berm,2,plantago lanceolata,,,,,muehlefeldweg-berm-2
24.05.21,muehlefeldweg,berm,2,trifolium pratense,,1,,,muehlefeldweg-berm-2
24.05.21,muehlefeldweg,berm,2,taraxacum,,2,,,muehlefeldweg-berm-2
24.05.21,muehlefeldweg,berm,2,veronica chaemaedrys,,2,,,muehlefeldweg-berm-2
24.05.21,muehlefeldweg,berm,2,ajuga reptans,,2,,,muehlefeldweg-berm-2
24.05.21,muehlefeldweg,berm,2,silene vulgaris,,2,,,muehlefeldweg-berm-2
24.05.21,muehlefeldweg,berm,2,trifolium repens,,2,,,muehlefeldweg-berm-2
24.05.21,muehlefeldweg,berm,2,sanguisorba minor,,2,,,muehlefeldweg-berm-2
24.05.21,muehlefeldweg,berm,2,glechoma hederacea,,2,,,muehlefeldweg-berm-2
24.05.21,muehlefeldweg,berm,2,vicia sativa,,1,,,muehlefeldweg-berm-2
24.05.21,muehlefeldweg,berm,2,geranium robertanium,,2,,,muehlefeldweg-berm-2
24.05.21,muehlefeldweg,berm,3,galium mollugo,,2,,,muehlefeldweg-berm-3
24.05.21,muehlefeldweg,berm,3,ranunculus acris,d,1,,,muehlefeldweg-berm-3
24.05.21,muehlefeldweg,berm,3,Rumex acetosella,,1,,,muehlefeldweg-berm-3
24.05.21,muehlefeldweg,berm,3,glechoma hederacea,,2,,,muehlefeldweg-berm-3
24.05.21,muehlefeldweg,berm,3,Equisetum arvense,,2,,,muehlefeldweg-berm-3
24.05.21,muehlefeldweg,berm,3,ajuga reptans,,2,,,muehlefeldweg-berm-3
24.05.21,muehlefeldweg,berm,3,vicia sepium,,1,,,muehlefeldweg-berm-3
24.05.21,muehlefeldweg,berm,3,trifolium repens,,2,,,muehlefeldweg-berm-3
24.05.21,muehlefeldweg,berm,3,veronica chaemaedrys,,2,,,muehlefeldweg-berm-3
24.05.21,muehlefeldweg,berm,3,trifolium pratense,,1,,,muehlefeldweg-berm-3
24.05.21,muehlefeldweg,berm,3,vicia sativa,,2,,,muehlefeldweg-berm-3
24.05.21,muehlefeldweg,berm,3,galium aparine,,2,,,muehlefeldweg-berm-3
24.05.21,muehlefeldweg,berm,3,medicago lupulina,,1,,,muehlefeldweg-berm-3
24.05.21,muehlefeldweg,berm,3,echium vulgare,,2,,,muehlefeldweg-berm-3
24.05.21,muehlefeldweg,berm,3,cornus sanguinea,,2,,,muehlefeldweg-berm-3
24.05.21,muehlefeldweg,berm,3,buddleja daviddii,,2,,,muehlefeldweg-berm-3
24.05.21,muehlefeldweg,berm,3,hedera helix,,2,,,muehlefeldweg-berm-3
24.05.21,muehlefeldweg,berm,3,geranium robertanium,,2,,,muehlefeldweg-berm-3
24.05.21,muehlefeldweg,berm,3,galium mollugo,,2,,,muehlefeldweg-berm-3
24.05.21,keltenstrasse,berm,3,taraxacum,,2,,,keltenstrasse-berm-3
24.05.21,keltenstrasse,berm,3,bellis perennis,,2,,,keltenstrasse-berm-3
24.05.21,keltenstrasse,berm,3,Capsella bursa-pastoris,,1,,,keltenstrasse-berm-3
24.05.21,keltenstrasse,berm,3,galium mollugo,,2,,,keltenstrasse-berm-3
24.05.21,keltenstrasse,berm,3,lamium purpureum,,2,,,keltenstrasse-berm-3
24.05.21,keltenstrasse,berm,3,ranunculus acris,,1,,,keltenstrasse-berm-3
24.05.21,keltenstrasse,berm,3,aegopodium podagraria,,2,,,keltenstrasse-berm-3
24.05.21,keltenstrasse,berm,3,glechoma hederacea,,2,,,keltenstrasse-berm-3
24.05.21,keltenstrasse,berm,3,allium ursinum,,2,,,keltenstrasse-berm-3
24.05.21,keltenstrasse,berm,3,geum urbanum,,2,,,keltenstrasse-berm-3
24.05.21,keltenstrasse,berm,3,urtica dioica,,2,,,keltenstrasse-berm-3
24.05.21,keltenstrasse,berm,3,trifolium dubium,,1,,,keltenstrasse-berm-3
24.05.21,keltenstrasse,berm,1,taraxacum,,2,,,keltenstrasse-berm-1
24.05.21,keltenstrasse,berm,1,alliaria petiolata,,2,,,keltenstrasse-berm-1
24.05.21,keltenstrasse,berm,1,bellis perennis,,2,,,keltenstrasse-berm-1
24.05.21,keltenstrasse,berm,1,allium ursinum,,2,,,keltenstrasse-berm-1
24.05.21,keltenstrasse,berm,1,geum urbanum,,2,,,keltenstrasse-berm-1
24.05.21,keltenstrasse,berm,1,trifolium dubium,,1,,,keltenstrasse-berm-1
24.05.21,keltenstrasse,berm,1,geranium dissectum,,2,,,keltenstrasse-berm-1
24.05.21,keltenstrasse,berm,1,galium mollugo,,2,,,keltenstrasse-berm-1
24.05.21,keltenstrasse,berm,1,geranium pyrenaicum,,2,,,keltenstrasse-berm-1
24.05.21,keltenstrasse,berm,1,plantago lanceolata,,2,,,keltenstrasse-berm-1
24.05.21,keltenstrasse,berm,1,veronica persica,,1,,,keltenstrasse-berm-1
24.05.21,keltenstrasse,berm,1,trifolium pratense,,1,,,keltenstrasse-berm-1
24.05.21,keltenstrasse,berm,1,cerastium glomeratum,,1,,,keltenstrasse-berm-1
24.05.21,keltenstrasse,berm,1,sambucus nigra,,2,,,keltenstrasse-berm-1
24.05.21,keltenstrasse,berm,1,cotoneaster ,,1,,,keltenstrasse-berm-1
24.05.21,keltenstrasse,berm,1,geranium robertanium,Some % of cover,2,,,keltenstrasse-berm-1
24.05.21,keltenstrasse,berm,1,sisymbrium officinale,1  patch,2,,,keltenstrasse-berm-1
24.05.21,keltenstrasse,berm,1,centranthus ruber,scattered,1,,,keltenstrasse-berm-1
24.05.21,keltenstrasse,berm,1,myosotis arvensis,2 patches,2,,,keltenstrasse-berm-1
24.05.21,keltenstrasse,berm,1,hedera helix,,2,,,keltenstrasse-berm-1
24.05.21,keltenstrasse,berm,1,urtica dioica,Some % of cover,2,,,keltenstrasse-berm-1
24.05.21,keltenstrasse,berm,1,glechoma hederacea,patches,2,,,keltenstrasse-berm-1
24.05.21,keltenstrasse,berm,1,vicia sativa,,1,,,keltenstrasse-berm-1
24.05.21,keltenstrasse,berm,2,taraxacum,scattered,2,,,keltenstrasse-berm-2
24.05.21,keltenstrasse,berm,2,urtica dioica,Signficant % of cover,2,,,keltenstrasse-berm-2
24.05.21,keltenstrasse,berm,2,trifolium pratense,scattered,1,,,keltenstrasse-berm-2
24.05.21,keltenstrasse,berm,2,galium mollugo,scattered,2,,,keltenstrasse-berm-2
24.05.21,keltenstrasse,berm,2,lotus corniculatus,,,,,keltenstrasse-berm-2
24.05.21,keltenstrasse,berm,2,plantago lanceolate,,,,,keltenstrasse-berm-2
24.05.21,keltenstrasse,berm,2,sisymbrium officinale,,,,,keltenstrasse-berm-2
24.05.21,keltenstrasse,berm,2,veronica arvensis,,,,,keltenstrasse-berm-2
24.05.21,keltenstrasse,berm,2,Capsella bursa-pastoris,,,,,keltenstrasse-berm-2
24.05.21,keltenstrasse,berm,2,bellis perennis,,,,,keltenstrasse-berm-2
24.05.21,keltenstrasse,berm,2,cerastium fontanum,,,,,keltenstrasse-berm-2
24.05.21,keltenstrasse,berm,2,veronica chaemaedrys,,,,,keltenstrasse-berm-2
24.05.21,keltenstrasse,berm,2,ajuga reptans,,,,,keltenstrasse-berm-2
24.05.21,keltenstrasse,berm,2,ranunculus acris,,,,,keltenstrasse-berm-2
24.05.21,keltenstrasse,berm,2,crepis biennis,,,,,keltenstrasse-berm-2
24.05.21,keltenstrasse,berm,2,geranium pyrenaicum,,,,,keltenstrasse-berm-2
24.05.21,keltenstrasse,berm,2,glechoma hederacea,,,,,keltenstrasse-berm-2
24.05.21,keltenstrasse,berm,2,aquilegia vulgaris,,,,,keltenstrasse-berm-2
24.05.21,keltenstrasse,berm,2,allium ursinum,,,,,keltenstrasse-berm-2
24.05.21,keltenstrasse,berm,2,geum urbanum,,2,,,keltenstrasse-berm-2
24.05.21,keltenstrasse,berm,2,rumex conglomeratus,,1,,,keltenstrasse-berm-2
24.05.21,keltenstrasse,berm,2,ranunculus repens,,1,,,keltenstrasse-berm-2
24.05.21,keltenstrasse,berm,2,hyacinthoides non-scripta,,,,,keltenstrasse-berm-2
24.05.21,keltenstrasse,berm,2,malus,,1,,,keltenstrasse-berm-2
24.05.21,keltenstrasse,berm,2,hedera helix,,2,,,keltenstrasse-berm-2
25.05.21,mettstrasse,lot,1,geranium robertanium,,2,,,mettstrasse-lot-1
25.05.21,mettstrasse,lot,1,alliaria petiolata,,2,,,mettstrasse-lot-1
25.05.21,mettstrasse,lot,1,geum urbanum,,2,,,mettstrasse-lot-1
25.05.21,mettstrasse,lot,1,trifolium repens,,2,,,mettstrasse-lot-1
25.05.21,mettstrasse,lot,1,taraxacum,,2,,,mettstrasse-lot-1
25.05.21,mettstrasse,lot,1,urtica dioica,,2,,,mettstrasse-lot-1
25.05.21,mettstrasse,lot,1,plantago lanceolata,,2,,,mettstrasse-lot-1
25.05.21,mettstrasse,lot,1,galium mollugo,,,,,mettstrasse-lot-1
25.05.21,mettstrasse,lot,1,hedera helix,,2,,,mettstrasse-lot-1
25.05.21,mettstrasse,lot,1,erigeron annuus,,2,,,mettstrasse-lot-1
25.05.21,mettstrasse,lot,1,lamium galeobdolon,,2,,,mettstrasse-lot-1
25.05.21,mettstrasse,lot,1,glechoma hederacea,,2,,,mettstrasse-lot-1
25.05.21,mettstrasse,lot,1,lamium purpureum,,2,,,mettstrasse-lot-1
25.05.21,mettstrasse,lot,1,ajuga reptans,,2,,,mettstrasse-lot-1
25.05.21,mettstrasse,lot,1,veronica persica,,1,,,mettstrasse-lot-1
25.05.21,mettstrasse,lot,1,veronica chaemaedrys,,1,,,mettstrasse-lot-1
25.05.21,mettstrasse,lot,1,Berberis aquifolium,,2,,,mettstrasse-lot-1
25.05.21,mettstrasse,lot,1,senecio vulgaris,,2,,,mettstrasse-lot-1
25.05.21,mettstrasse,lot,1,spiraea chamaedryfolia,,1,,,mettstrasse-lot-1
25.05.21,mettstrasse,lot,1,bellis perennis,,2,,,mettstrasse-lot-1
25.05.21,mettstrasse,lot,1,veronica arvensis,,2,,,mettstrasse-lot-1
25.05.21,mettstrasse,lot,1,galium aparine,,2,,,mettstrasse-lot-1
25.05.21,mettstrasse,lot,1,solidago,,2,,,mettstrasse-lot-1
25.05.21,mettstrasse,lot,1,valerianella locusta,,1,,,mettstrasse-lot-1
25.05.21,mettstrasse,lot,1,corydalis cava,,2,,,mettstrasse-lot-1
25.05.21,mettstrasse,lot,1,ranunculus ficaria,,2,,,mettstrasse-lot-1
25.05.21,mettstrasse,lot,1,vicia sepium,,1,,,mettstrasse-lot-1
25.05.21,mettstrasse,lot,1,cornus sanguinea,,2,,,mettstrasse-lot-1
25.05.21,mettstrasse,lot,1,ranunculus acris,,1,,,mettstrasse-lot-1
25.05.21,mettstrasse,lot,1,medicago lupulina,,1,,,mettstrasse-lot-1
25.05.21,mettstrasse,lot,1,lamium maculatum,,2,,,mettstrasse-lot-1
25.05.21,mettstrasse,lot,1,acer,,1,,,mettstrasse-lot-1
25.05.21,mettstrasse,lot,1,salix caprea,,1,,,mettstrasse-lot-1
25.05.21,mettstrasse,lot,1,sambucus nigra,,2,,,mettstrasse-lot-1
25.05.21,mettstrasse,lot,1,berberis julianea,,2,,,mettstrasse-lot-1
25.05.21,mettstrasse,lot,1,tilia platyphyllos,,2,,,mettstrasse-lot-1
25.05.21,mettstrasse,lot,1,kolkwitzia amabilis,1,2,,,mettstrasse-lot-1
26.05.21,schloesslifeld,suze,5,urtica dioica,patches,2,,,schloesslifeld-suze-5
26.05.21,schloesslifeld,suze,5,hedera helix,Signficant % of cover,,,,schloesslifeld-suze-5
26.05.21,schloesslifeld,suze,5,Equisetum arvense,Some % of cover,,,,schloesslifeld-suze-5
26.05.21,schloesslifeld,suze,5,scirpus sylvaticus,patches,,,,schloesslifeld-suze-5
26.05.21,schloesslifeld,suze,5,chaerophyllum temulum,,,,,schloesslifeld-suze-5
26.05.21,schloesslifeld,suze,5,rumex obtusifolius,,,,,schloesslifeld-suze-5
26.05.21,schloesslifeld,suze,5,rubus,,1,,,schloesslifeld-suze-5
26.05.21,schloesslifeld,suze,5,eupatorium cannabinium,,2,,,schloesslifeld-suze-5
26.05.21,schloesslifeld,suze,5,taraxacum,,,,,schloesslifeld-suze-5
26.05.21,schloesslifeld,suze,5,scrophularia nodosa,,2,,,schloesslifeld-suze-5
26.05.21,schloesslifeld,suze,5,clematis vitalba,,2,,,schloesslifeld-suze-5
26.05.21,schloesslifeld,suze,5,acer ,,2,,,schloesslifeld-suze-5
26.05.21,schloesslifeld,suze,5,artemisia,,2,,,schloesslifeld-suze-5
26.05.21,schloesslifeld,suze,5,salix,,2,,,schloesslifeld-suze-5
26.05.21,schloesslifeld,suze,4,geum urbanum,,2,,,schloesslifeld-suze-4
26.05.21,schloesslifeld,suze,4,veronica persica,,1,,,schloesslifeld-suze-4
26.05.21,schloesslifeld,suze,4,geranium robertanium,,2,,,schloesslifeld-suze-4
26.05.21,schloesslifeld,suze,4,galium aparine,,2,,,schloesslifeld-suze-4
26.05.21,schloesslifeld,suze,4,eupatorium cannabinium,,2,,,schloesslifeld-suze-4
26.05.21,schloesslifeld,suze,4,urtica dioica,,2,,,schloesslifeld-suze-4
26.05.21,schloesslifeld,suze,4,taraxacum,,2,,,schloesslifeld-suze-4
26.05.21,schloesslifeld,suze,4,geranium dissectum,,1,,,schloesslifeld-suze-4
26.05.21,schloesslifeld,suze,4,salix,,2,,,schloesslifeld-suze-4
26.05.21,schloesslifeld,suze,4,salix alba,,1,,,schloesslifeld-suze-4
26.05.21,schloesslifeld,suze,4,prunus mahaleb,,1,,,schloesslifeld-suze-4
26.05.21,schloesslifeld,suze,4,sambucus mahaleb,,1,,,schloesslifeld-suze-4
26.05.21,schloesslifeld,suze,4,sambucus nigra,,2,,,schloesslifeld-suze-4
26.05.21,schloesslifeld,suze,4,cornus sanguinea,,2,,,schloesslifeld-suze-4
26.05.21,schloesslifeld,suze,4,viburnum opulus,,2,,,schloesslifeld-suze-4
26.05.21,schloesslifeld,suze,4,rosa,,2,,,schloesslifeld-suze-4
26.05.21,schloesslifeld,suze,4,rubus,,2,,,schloesslifeld-suze-4
26.05.21,schloesslifeld,suze,4,rosa,,2,,,schloesslifeld-suze-4
26.05.21,eidochsweg,suze,2,ranunculus bulbosus,,,,,eidochsweg-suze-2
26.05.21,eidochsweg,suze,2,rubus,,2,,,eidochsweg-suze-2
26.05.21,eidochsweg,suze,2,urtica dioica,,2,,,eidochsweg-suze-2
26.05.21,eidochsweg,suze,2,geranium pyrenaicum,,2,,,eidochsweg-suze-2
26.05.21,eidochsweg,suze,2,centaurea jacea,,1,,,eidochsweg-suze-2
26.05.21,eidochsweg,suze,2,chelidonium majus,,2,,,eidochsweg-suze-2
26.05.21,eidochsweg,suze,2,galium aparine,,2,,,eidochsweg-suze-2
26.05.21,eidochsweg,suze,2,bellis perennis,,2,,,eidochsweg-suze-2
26.05.21,eidochsweg,suze,2,taraxacum,,2,,,eidochsweg-suze-2
26.05.21,eidochsweg,suze,2,veronica chaemaedrys,,1,,,eidochsweg-suze-2
26.05.21,eidochsweg,suze,2,leucanthemum vulgare,,2,,,eidochsweg-suze-2
26.05.21,eidochsweg,suze,2,alliaria petiolata,,2,,,eidochsweg-suze-2
26.05.21,eidochsweg,suze,2,euonymus europaeus,,2,,,eidochsweg-suze-2
26.05.21,eidochsweg,suze,2,cornus sanguinea,,2,,,eidochsweg-suze-2
26.05.21,eidochsweg,suze,2,salvia pratensis,,2,,,eidochsweg-suze-2
26.05.21,eidochsweg,suze,2,trifolium pratense,,1,,,eidochsweg-suze-2
26.05.21,eidochsweg,suze,2,rosa,,1,,,eidochsweg-suze-2
26.05.21,eidochsweg,suze,2,clematis vitalba,,2,,,eidochsweg-suze-2
26.05.21,eidochsweg,suze,2,plantago lanceolata,,2,,,eidochsweg-suze-2
26.05.21,eidochsweg,suze,2,solidago sp,,1,,,eidochsweg-suze-2
26.05.21,eidochsweg,suze,2,plantago media,,2,,,eidochsweg-suze-2
26.05.21,eidochsweg,suze,2,dipsacus fullonum,,1,,,eidochsweg-suze-2
28.05.21,neumatt,stream,2,nasturtium officinale,,2,,,neumatt-stream-2
28.05.21,neumatt,stream,2,plantago lanceolata,,2,,,neumatt-stream-2
28.05.21,neumatt,stream,2,onobrychis viciifolia,,2,,,neumatt-stream-2
28.05.21,neumatt,stream,2,trifolium pratense,,1,,,neumatt-stream-2
28.05.21,neumatt,stream,2,senecio vulgaris,,2,,,neumatt-stream-2
28.05.21,neumatt,stream,2,rubus caesius,,1,,,neumatt-stream-2
28.05.21,neumatt,stream,2,scabiosa columbaria,,1,,,neumatt-stream-2
28.05.21,neumatt,stream,2,anthyllis vulneraria,,2,,,neumatt-stream-2
28.05.21,neumatt,stream,2,dianthus carthusianorum,,1,,,neumatt-stream-2
28.05.21,neumatt,stream,2,Equisetum arvense,,2,,,neumatt-stream-2
28.05.21,neumatt,stream,2,trifolium dubium,,1,,,neumatt-stream-2
28.05.21,neumatt,stream,2,sonchus oleraceus,,2,,,neumatt-stream-2
28.05.21,neumatt,stream,2,lotus corniculatus,,2,,,neumatt-stream-2
28.05.21,neumatt,stream,2,veronica serpyllifolia,,2,,,neumatt-stream-2
28.05.21,neumatt,stream,2,cerastium glomeratum,,1,,,neumatt-stream-2
28.05.21,neumatt,stream,2,veronica beccabunga,,2,,,neumatt-stream-2
28.05.21,neumatt,stream,2,galium mollugo,,2,,,neumatt-stream-2
28.05.21,neumatt,stream,2,plantago major,,1,,,neumatt-stream-2
28.05.21,neumatt,stream,2,ranunculus acris,,1,,,neumatt-stream-2
28.05.21,neumatt,stream,2,trifolium repens,,2,,,neumatt-stream-2
28.05.21,neumatt,stream,2,ajuga reptans,,2,,,neumatt-stream-2
28.05.21,neumatt,stream,2,taraxacum,,2,,,neumatt-stream-2
28.05.21,neumatt,stream,2,sanguisorba minor,,2,,,neumatt-stream-2
28.05.21,neumatt,stream,2,veronica persica,,1,,,neumatt-stream-2
