date,species,year,biogeo,canton,river,lot,forest,project,city,rch,rmp,rju,fam,res,pri,inv,ode,ns,ongen,ni,cdf,biel,locname,loc_date
2021-04-04,alliaria-petiolata,2,mp,be,madretschkanal,X,X,X,biel,LC,LC,LC,Brassicaceae,X,X,X,X,X,X,X,cdf,biel,freiburgstrasse-madretschkanal-1,"('freiburgstrasse-madretschkanal-1', '2021-04-04')"
2021-04-04,prunus-cerasus,2,mp,be,madretschkanal,X,X,X,biel,X,X,X,X,X,X,X,X,X,X,ni,X,biel,freiburgstrasse-madretschkanal-1,"('freiburgstrasse-madretschkanal-1', '2021-04-04')"
2021-04-05,lamium-purpureum,2,mp,be,X,X,X,X,biel,LC,LC,LC,Lamiaceae,X,X,X,X,X,X,X,X,biel,brueggstrasse-area-1,"('brueggstrasse-area-1', '2021-04-05')"
2021-04-05,taraxacum,2,mp,be,X,X,X,X,biel,X,X,X,X,X,X,X,X,X,ongen,X,X,X,brueggstrasse-area-1,"('brueggstrasse-area-1', '2021-04-05')"
2021-04-05,stellaria-media,2,mp,be,X,X,X,X,biel,LC,LC,LC,Caryophyllaceae,X,X,X,X,X,X,X,cdf,biel,brueggstrasse-area-1,"('brueggstrasse-area-1', '2021-04-05')"
2021-04-05,forsythia-xintermedia,2,mp,be,X,X,X,X,biel,X,X,X,X,X,X,X,X,X,X,ni,X,X,brueggstrasse-area-1,"('brueggstrasse-area-1', '2021-04-05')"
2021-04-05,mercurialis-annua,2,mp,be,X,X,X,X,biel,LC,LC,LC,Euphorbiaceae,X,X,X,X,X,X,X,X,biel,brueggstrasse-area-1,"('brueggstrasse-area-1', '2021-04-05')"
2021-04-05,viola-hirta,2,mp,be,X,X,X,X,biel,LC,LC,LC,Violaceae,X,X,X,X,X,X,X,cdf,biel,brueggstrasse-area-1,"('brueggstrasse-area-1', '2021-04-05')"
2021-04-05,alliaria-petiolata,2,mp,be,X,X,X,X,biel,LC,LC,LC,Brassicaceae,X,X,X,X,X,X,X,cdf,biel,brueggstrasse-area-1,"('brueggstrasse-area-1', '2021-04-05')"
2021-04-03,prunus-cerasus,2,mp,be,X,X,X,X,biel,X,X,X,X,X,X,X,X,X,X,ni,X,biel,brueggstrasse-berm-1,"('brueggstrasse-berm-1', '2021-04-03')"
2021-04-03,corydalis-cava,2,mp,be,X,X,X,X,biel,LC,LC,LC,Papaveraceae,X,X,X,X,X,X,X,cdf,biel,brueggstrasse-berm-2,"('brueggstrasse-berm-2', '2021-04-03')"
2021-04-03,cardamine-pratensis,2,mp,be,X,X,X,X,biel,LC,LC,LC,Brassicaceae,X,X,X,X,X,X,X,cdf,biel,brueggstrasse-berm-2,"('brueggstrasse-berm-2', '2021-04-03')"
2021-04-03,primula-acaulis,2,mp,be,X,X,X,X,biel,LC,LC,LC,Primulaceae,X,X,X,X,X,X,X,X,biel,brueggstrasse-berm-2,"('brueggstrasse-berm-2', '2021-04-03')"
2021-04-03,forsythia-xintermedia,2,mp,be,X,X,X,X,biel,X,X,X,X,X,X,X,X,X,X,ni,X,X,brueggstrasse-berm-2,"('brueggstrasse-berm-2', '2021-04-03')"
2021-04-03,magnolia-liliiflora,2,mp,be,X,X,X,X,biel,X,X,X,X,X,X,X,X,X,X,ni,X,X,brueggstrasse-berm-2,"('brueggstrasse-berm-2', '2021-04-03')"
2021-04-03,ranunculus-ficaria,2,mp,be,X,X,X,X,biel,LC,LC,LC,Ranunculaceae,X,X,X,X,X,X,X,cdf,biel,brueggstrasse-berm-2,"('brueggstrasse-berm-2', '2021-04-03')"
2021-04-03,veronica-hederifolia,2,mp,be,X,X,X,X,biel,LC,LC,LC,Plantaginaceae,X,X,X,X,X,X,X,cdf,biel,brueggstrasse-berm-2,"('brueggstrasse-berm-2', '2021-04-03')"
2021-04-03,potentilla-sterilis,2,mp,be,X,X,X,X,biel,LC,LC,LC,Rosaceae,X,X,X,X,X,X,X,cdf,biel,brueggstrasse-berm-2,"('brueggstrasse-berm-2', '2021-04-03')"
2021-04-03,mahonia-aquifolium,2,mp,be,X,X,X,X,biel,X,X,X,X,X,X,X,X,X,X,ni,X,biel,brueggstrasse-box-1,"('brueggstrasse-box-1', '2021-04-03')"
2021-04-03,veronica-hederifolia,2,mp,be,X,X,X,X,biel,LC,LC,LC,Plantaginaceae,X,X,X,X,X,X,X,cdf,biel,brueggstrasse-box-1,"('brueggstrasse-box-1', '2021-04-03')"
2021-04-03,taraxacum,2,mp,be,X,X,X,X,biel,X,X,X,X,X,X,X,X,X,ongen,X,X,X,brueggstrasse-box-1,"('brueggstrasse-box-1', '2021-04-03')"
2021-04-03,taraxacum,2,mp,be,X,X,X,X,biel,X,X,X,X,X,X,X,X,X,ongen,X,X,X,brueggstrasse-box-2,"('brueggstrasse-box-2', '2021-04-03')"
2021-04-03,mahonia-aquifolium,2,mp,be,X,X,X,X,biel,X,X,X,X,X,X,X,X,X,X,ni,X,biel,brueggstrasse-box-2,"('brueggstrasse-box-2', '2021-04-03')"
2021-04-03,bellis-perennis,2,mp,be,X,X,X,X,biel,LC,LC,LC,Asteraceae,X,X,X,X,X,X,X,cdf,biel,brueggstrasse-box-3,"('brueggstrasse-box-3', '2021-04-03')"
2021-04-03,mahonia-aquifolium,2,mp,be,X,X,X,X,biel,X,X,X,X,X,X,X,X,X,X,ni,X,biel,brueggstrasse-box-3,"('brueggstrasse-box-3', '2021-04-03')"
2021-04-03,veronica-hederifolia,2,mp,be,X,X,X,X,biel,LC,LC,LC,Plantaginaceae,X,X,X,X,X,X,X,cdf,biel,brueggstrasse-box-3,"('brueggstrasse-box-3', '2021-04-03')"
2021-04-03,mahonia-aquifolium,2,mp,be,X,X,X,X,biel,X,X,X,X,X,X,X,X,X,X,ni,X,biel,brueggstrasse-box-4,"('brueggstrasse-box-4', '2021-04-03')"
2021-04-04,erophila-verna,2,mp,be,X,X,X,X,biel,LC,NE,NE,Brassicaceae,X,X,X,X,X,X,X,cdf,biel,brueggstrasse-area-4,"('brueggstrasse-area-4', '2021-04-04')"
2021-04-04,capsella-bursa-pastoris,2,mp,be,X,X,X,X,biel,LC,LC,LC,Brassicaceae,X,X,X,X,X,X,X,cdf,biel,brueggstrasse-area-4,"('brueggstrasse-area-4', '2021-04-04')"
2021-04-04,erophila-verna,2,mp,be,X,X,X,X,biel,LC,NE,NE,Brassicaceae,X,X,X,X,X,X,X,cdf,biel,brueggstrasse-area-4,"('brueggstrasse-area-4', '2021-04-04')"
2021-04-04,capsella-bursa-pastoris,2,mp,be,X,X,X,X,biel,LC,LC,LC,Brassicaceae,X,X,X,X,X,X,X,cdf,biel,brueggstrasse-area-4,"('brueggstrasse-area-4', '2021-04-04')"
2021-04-04,mahonia-aquifolium,2,mp,be,X,X,X,X,biel,X,X,X,X,X,X,X,X,X,X,ni,X,biel,brueggstrasse-area-4,"('brueggstrasse-area-4', '2021-04-04')"
2021-04-04,taraxacum,2,mp,be,X,X,X,X,biel,X,X,X,X,X,X,X,X,X,ongen,X,X,X,brueggstrasse-area-4,"('brueggstrasse-area-4', '2021-04-04')"
2021-04-04,veronica-hederifolia,2,mp,be,X,X,X,X,biel,LC,LC,LC,Plantaginaceae,X,X,X,X,X,X,X,cdf,biel,brueggstrasse-area-4,"('brueggstrasse-area-4', '2021-04-04')"
2021-04-03,veronica-hederifolia,2,mp,be,X,X,X,X,biel,LC,LC,LC,Plantaginaceae,X,X,X,X,X,X,X,cdf,biel,brueggstrasse-area-3,"('brueggstrasse-area-3', '2021-04-03')"
2021-04-12,corylus-avellana,2,mp,be,X,X,X,X,biel,LC,LC,LC,Betulaceae,X,X,X,X,X,X,X,cdf,biel,alfred-aebi-strasse-area-6,"('alfred-aebi-strasse-area-6', '2021-04-12')"
2021-04-12,hedera-helix,2,mp,be,X,X,X,X,biel,LC,LC,LC,Araliaceae,X,X,X,X,X,X,X,cdf,biel,alfred-aebi-strasse-area-6,"('alfred-aebi-strasse-area-6', '2021-04-12')"
2021-04-12,amelanchier-ovalis,2,mp,be,X,X,X,X,biel,LC,LC,LC,Rosaceae,X,X,X,X,X,X,X,X,biel,alfred-aebi-strasse-area-1,"('alfred-aebi-strasse-area-1', '2021-04-12')"
2021-04-12,alliaria-petiolata,2,mp,be,X,X,X,X,biel,LC,LC,LC,Brassicaceae,X,X,X,X,X,X,X,cdf,biel,alfred-aebi-strasse-area-1,"('alfred-aebi-strasse-area-1', '2021-04-12')"
2021-04-12,prunus-cerasifera,2,mp,be,X,X,X,X,biel,X,X,X,X,X,X,X,X,X,X,ni,X,X,alfred-aebi-strasse-area-1,"('alfred-aebi-strasse-area-1', '2021-04-12')"
2021-04-12,sonchus-asper,2,mp,be,X,X,X,X,biel,LC,LC,LC,Asteraceae,X,X,X,X,X,X,X,cdf,biel,alfred-aebi-strasse-area-1,"('alfred-aebi-strasse-area-1', '2021-04-12')"
2021-04-12,acer-campestre,2,mp,be,X,X,X,X,biel,LC,LC,LC,Sapindaceae,X,X,X,X,X,X,X,cdf,biel,alfred-aebi-strasse-area-1,"('alfred-aebi-strasse-area-1', '2021-04-12')"
2021-04-12,myosotis-macrophylla,2,mp,be,X,X,X,X,biel,X,X,X,X,X,X,X,X,X,X,ni,X,X,alfred-aebi-strasse-area-2,"('alfred-aebi-strasse-area-2', '2021-04-12')"
2021-04-12,chelidonium-majus,2,mp,be,X,X,X,X,biel,LC,LC,LC,Papaveraceae,X,X,X,X,X,X,X,X,biel,alfred-aebi-strasse-area-2,"('alfred-aebi-strasse-area-2', '2021-04-12')"
2021-04-12,lamium-purpureum,2,mp,be,X,X,X,X,biel,LC,LC,LC,Lamiaceae,X,X,X,X,X,X,X,X,biel,alfred-aebi-strasse-area-2,"('alfred-aebi-strasse-area-2', '2021-04-12')"
2021-04-12,stellaria-media,2,mp,be,X,X,X,X,biel,LC,LC,LC,Caryophyllaceae,X,X,X,X,X,X,X,cdf,biel,alfred-aebi-strasse-area-2,"('alfred-aebi-strasse-area-2', '2021-04-12')"
2021-04-12,erophila-verna,2,mp,be,X,X,X,X,biel,LC,NE,NE,Brassicaceae,X,X,X,X,X,X,X,cdf,biel,alfred-aebi-strasse-area-2,"('alfred-aebi-strasse-area-2', '2021-04-12')"
2021-04-12,hedera-helix,2,mp,be,X,X,X,X,biel,LC,LC,LC,Araliaceae,X,X,X,X,X,X,X,cdf,biel,alfred-aebi-strasse-area-2,"('alfred-aebi-strasse-area-2', '2021-04-12')"
2021-04-12,viola-reichenbachiana,2,mp,be,X,X,X,X,biel,LC,LC,LC,Violaceae,X,X,X,X,X,X,X,cdf,biel,alfred-aebi-strasse-area-2,"('alfred-aebi-strasse-area-2', '2021-04-12')"
2021-04-12,taraxacum,2,mp,be,X,X,X,X,biel,X,X,X,X,X,X,X,X,X,ongen,X,X,X,alfred-aebi-strasse-area-2,"('alfred-aebi-strasse-area-2', '2021-04-12')"
2021-04-12,alliaria-petiolata,2,mp,be,X,X,X,X,biel,LC,LC,LC,Brassicaceae,X,X,X,X,X,X,X,cdf,biel,alfred-aebi-strasse-area-2,"('alfred-aebi-strasse-area-2', '2021-04-12')"
2021-04-12,senecio-vulgaris,2,mp,be,X,X,X,X,biel,LC,LC,LC,Asteraceae,X,X,X,X,X,X,X,cdf,biel,alfred-aebi-strasse-area-2,"('alfred-aebi-strasse-area-2', '2021-04-12')"
2021-04-12,cardamine-hirsuta,2,mp,be,X,X,X,X,biel,LC,LC,LC,Brassicaceae,X,X,X,X,X,X,X,X,biel,alfred-aebi-strasse-area-2,"('alfred-aebi-strasse-area-2', '2021-04-12')"
2021-04-12,taraxacum,2,mp,be,X,X,X,X,biel,X,X,X,X,X,X,X,X,X,ongen,X,X,X,alfred-aebi-strasse-area-3,"('alfred-aebi-strasse-area-3', '2021-04-12')"
2021-04-12,alliaria-petiolata,2,mp,be,X,X,X,X,biel,LC,LC,LC,Brassicaceae,X,X,X,X,X,X,X,cdf,biel,alfred-aebi-strasse-area-3,"('alfred-aebi-strasse-area-3', '2021-04-12')"
2021-04-12,cardamine-hirsuta,2,mp,be,X,X,X,X,biel,LC,LC,LC,Brassicaceae,X,X,X,X,X,X,X,X,biel,alfred-aebi-strasse-area-3,"('alfred-aebi-strasse-area-3', '2021-04-12')"
2021-04-12,erophila-verna,2,mp,be,X,X,X,X,biel,LC,NE,NE,Brassicaceae,X,X,X,X,X,X,X,cdf,biel,alfred-aebi-strasse-area-3,"('alfred-aebi-strasse-area-3', '2021-04-12')"
2021-04-12,capsella-bursa-pastoris,2,mp,be,X,X,X,X,biel,LC,LC,LC,Brassicaceae,X,X,X,X,X,X,X,cdf,biel,alfred-aebi-strasse-area-3,"('alfred-aebi-strasse-area-3', '2021-04-12')"
2021-04-12,prunus-laurocerasus,2,mp,be,X,X,X,X,biel,X,X,X,X,X,X,BL,X,X,X,X,X,biel,alfred-aebi-strasse-area-3,"('alfred-aebi-strasse-area-3', '2021-04-12')"
2021-04-12,glechoma-hederacea,2,mp,be,X,X,X,X,biel,LC,LC,LC,Lamiaceae,X,X,X,X,X,X,X,cdf,biel,alfred-aebi-strasse-area-3,"('alfred-aebi-strasse-area-3', '2021-04-12')"
2021-04-12,sambucus-nigra,2,mp,be,X,X,X,X,biel,LC,LC,LC,Adoxaceae,X,X,X,X,X,X,X,cdf,biel,alfred-aebi-strasse-area-3,"('alfred-aebi-strasse-area-3', '2021-04-12')"
2021-04-12,lonicera-nitida,2,mp,be,X,X,X,X,biel,X,X,X,X,X,X,X,X,X,X,ni,X,X,alfred-aebi-strasse-area-3,"('alfred-aebi-strasse-area-3', '2021-04-12')"
2021-04-12,hedera-helix,2,mp,be,X,X,X,X,biel,LC,LC,LC,Araliaceae,X,X,X,X,X,X,X,cdf,biel,alfred-aebi-strasse-area-3,"('alfred-aebi-strasse-area-3', '2021-04-12')"
2021-04-12,taraxacum,2,mp,be,X,X,X,X,biel,X,X,X,X,X,X,X,X,X,ongen,X,X,X,alfred-aebi-strasse-area-9,"('alfred-aebi-strasse-area-9', '2021-04-12')"
2021-04-12,erodium-cicutarium,2,mp,be,X,X,X,X,biel,LC,LC,LC,Geraniaceae,X,X,X,X,X,X,X,X,biel,alfred-aebi-strasse-area-9,"('alfred-aebi-strasse-area-9', '2021-04-12')"
2021-04-12,tulipa-aximensis,2,mp,be,X,X,X,X,biel,X,X,X,X,X,X,X,X,ns,X,X,X,X,alfred-aebi-strasse-area-9,"('alfred-aebi-strasse-area-9', '2021-04-12')"
2021-04-12,capsella-bursa-pastoris,2,mp,be,X,X,X,X,biel,LC,LC,LC,Brassicaceae,X,X,X,X,X,X,X,cdf,biel,alfred-aebi-strasse-area-9,"('alfred-aebi-strasse-area-9', '2021-04-12')"
2021-04-12,brassica-napus,2,mp,be,X,X,X,X,biel,X,X,X,X,X,X,X,X,X,X,ni,X,biel,alfred-aebi-strasse-area-9,"('alfred-aebi-strasse-area-9', '2021-04-12')"
2021-04-12,hedera-helix,2,mp,be,X,X,X,X,biel,LC,LC,LC,Araliaceae,X,X,X,X,X,X,X,cdf,biel,alfred-aebi-strasse-area-6,"('alfred-aebi-strasse-area-6', '2021-04-12')"
2021-04-12,corylus-avellana,2,mp,be,X,X,X,X,biel,LC,LC,LC,Betulaceae,X,X,X,X,X,X,X,cdf,biel,alfred-aebi-strasse-area-6,"('alfred-aebi-strasse-area-6', '2021-04-12')"
2021-04-12,taraxacum,2,mp,be,X,X,X,X,biel,X,X,X,X,X,X,X,X,X,ongen,X,X,X,alexander-moser-strasse-box-1,"('alexander-moser-strasse-box-1', '2021-04-12')"
2021-04-12,stellaria-media,2,mp,be,X,X,X,X,biel,LC,LC,LC,Caryophyllaceae,X,X,X,X,X,X,X,cdf,biel,alexander-moser-strasse-box-1,"('alexander-moser-strasse-box-1', '2021-04-12')"
2021-04-12,medicago-lupulina,2,mp,be,X,X,X,X,biel,LC,LC,LC,Fabaceae,X,X,X,X,X,X,X,cdf,biel,alexander-moser-strasse-box-1,"('alexander-moser-strasse-box-1', '2021-04-12')"
2021-04-12,cardamine-hirsuta,2,mp,be,X,X,X,X,biel,LC,LC,LC,Brassicaceae,X,X,X,X,X,X,X,X,biel,alexander-moser-strasse-box-1,"('alexander-moser-strasse-box-1', '2021-04-12')"
2021-04-12,erophila-verna,2,mp,be,X,X,X,X,biel,LC,NE,NE,Brassicaceae,X,X,X,X,X,X,X,cdf,biel,alexander-moser-strasse-box-1,"('alexander-moser-strasse-box-1', '2021-04-12')"
2021-04-12,cardamine-hirsuta,2,mp,be,X,X,X,X,biel,LC,LC,LC,Brassicaceae,X,X,X,X,X,X,X,X,biel,alexander-moser-strasse-box-2,"('alexander-moser-strasse-box-2', '2021-04-12')"
2021-04-12,erophila-verna,2,mp,be,X,X,X,X,biel,LC,NE,NE,Brassicaceae,X,X,X,X,X,X,X,cdf,biel,alexander-moser-strasse-box-2,"('alexander-moser-strasse-box-2', '2021-04-12')"
2021-04-12,stellaria-media,2,mp,be,X,X,X,X,biel,LC,LC,LC,Caryophyllaceae,X,X,X,X,X,X,X,cdf,biel,alexander-moser-strasse-box-2,"('alexander-moser-strasse-box-2', '2021-04-12')"
2021-04-12,cardamine-hirsuta,2,mp,be,X,X,X,X,biel,LC,LC,LC,Brassicaceae,X,X,X,X,X,X,X,X,biel,alexander-moser-strasse-box-3,"('alexander-moser-strasse-box-3', '2021-04-12')"
2021-04-12,stachys-annua,2,mp,be,X,X,X,X,biel,VU,VU,VU,Lamiaceae,1.0,4.0,X,X,X,X,X,X,biel,alexander-moser-strasse-box-3,"('alexander-moser-strasse-box-3', '2021-04-12')"
2021-04-12,erophila-verna,2,mp,be,X,X,X,X,biel,LC,NE,NE,Brassicaceae,X,X,X,X,X,X,X,cdf,biel,alexander-moser-strasse-box-3,"('alexander-moser-strasse-box-3', '2021-04-12')"
2021-04-12,berberis-julianae,2,mp,be,X,X,X,X,biel,X,X,X,X,X,X,X,X,X,X,ni,X,X,erlacherweg-park-1,"('erlacherweg-park-1', '2021-04-12')"
2021-04-12,berberis-thunbergii,2,mp,be,X,X,X,X,biel,X,X,X,X,X,X,X,X,X,X,ni,X,X,erlacherweg-park-1,"('erlacherweg-park-1', '2021-04-12')"
2021-04-12,veronica-hederifolia,2,mp,be,X,X,X,X,biel,LC,LC,LC,Plantaginaceae,X,X,X,X,X,X,X,cdf,biel,erlacherweg-park-1,"('erlacherweg-park-1', '2021-04-12')"
2021-04-12,taraxacum,2,mp,be,X,X,X,X,biel,X,X,X,X,X,X,X,X,X,ongen,X,X,X,erlacherweg-park-1,"('erlacherweg-park-1', '2021-04-12')"
2021-04-12,hedera-helix,2,mp,be,X,X,X,X,biel,LC,LC,LC,Araliaceae,X,X,X,X,X,X,X,cdf,biel,erlacherweg-park-1,"('erlacherweg-park-1', '2021-04-12')"
2021-04-12,berberis-julianae,2,mp,be,X,X,X,X,biel,X,X,X,X,X,X,X,X,X,X,ni,X,X,erlacherweg-park-2,"('erlacherweg-park-2', '2021-04-12')"
2021-04-12,mahonia-aquifolium,2,mp,be,X,X,X,X,biel,X,X,X,X,X,X,X,X,X,X,ni,X,biel,erlacherweg-park-2,"('erlacherweg-park-2', '2021-04-12')"
2021-04-12,berberis-thunbergii,2,mp,be,X,X,X,X,biel,X,X,X,X,X,X,X,X,X,X,ni,X,X,erlacherweg-park-2,"('erlacherweg-park-2', '2021-04-12')"
2021-04-12,hedera-helix,2,mp,be,X,X,X,X,biel,LC,LC,LC,Araliaceae,X,X,X,X,X,X,X,cdf,biel,erlacherweg-park-2,"('erlacherweg-park-2', '2021-04-12')"
2021-04-12,prunus-laurocerasus,2,mp,be,X,X,X,X,biel,X,X,X,X,X,X,BL,X,X,X,X,X,biel,erlacherweg-park-3,"('erlacherweg-park-3', '2021-04-12')"
2021-04-12,acer-negundo,2,mp,be,X,X,X,X,biel,X,X,X,X,X,X,X,X,X,X,ni,X,X,erlacherweg-park-3,"('erlacherweg-park-3', '2021-04-12')"
2021-04-12,hedera-helix,2,mp,be,X,X,X,X,biel,LC,LC,LC,Araliaceae,X,X,X,X,X,X,X,cdf,biel,erlacherweg-park-3,"('erlacherweg-park-3', '2021-04-12')"
2021-04-12,taraxacum,2,mp,be,X,X,X,X,biel,X,X,X,X,X,X,X,X,X,ongen,X,X,X,keltenstrasse-berm-1,"('keltenstrasse-berm-1', '2021-04-12')"
2021-04-12,forsythia-xintermedia,2,mp,be,X,X,X,X,biel,X,X,X,X,X,X,X,X,X,X,ni,X,X,keltenstrasse-berm-1,"('keltenstrasse-berm-1', '2021-04-12')"
2021-04-12,ranunculus-ficaria,2,mp,be,X,X,X,X,biel,LC,LC,LC,Ranunculaceae,X,X,X,X,X,X,X,cdf,biel,keltenstrasse-berm-1,"('keltenstrasse-berm-1', '2021-04-12')"
2021-04-12,veronica-hederifolia,2,mp,be,X,X,X,X,biel,LC,LC,LC,Plantaginaceae,X,X,X,X,X,X,X,cdf,biel,keltenstrasse-berm-1,"('keltenstrasse-berm-1', '2021-04-12')"
2021-04-12,glechoma-hederacea,2,mp,be,X,X,X,X,biel,LC,LC,LC,Lamiaceae,X,X,X,X,X,X,X,cdf,biel,keltenstrasse-berm-1,"('keltenstrasse-berm-1', '2021-04-12')"
2021-04-12,bellis-perennis,2,mp,be,X,X,X,X,biel,LC,LC,LC,Asteraceae,X,X,X,X,X,X,X,cdf,biel,keltenstrasse-berm-1,"('keltenstrasse-berm-1', '2021-04-12')"
2021-04-12,cardamine-hirsuta,2,mp,be,X,X,X,X,biel,LC,LC,LC,Brassicaceae,X,X,X,X,X,X,X,X,biel,keltenstrasse-berm-1,"('keltenstrasse-berm-1', '2021-04-12')"
2021-04-12,myosotis-sylvatica,2,mp,be,X,X,X,X,biel,LC,LC,LC,Boraginaceae,X,X,X,X,X,X,X,cdf,biel,keltenstrasse-berm-1,"('keltenstrasse-berm-1', '2021-04-12')"
2021-04-12,prunus-cerasifera,2,mp,be,X,X,X,X,biel,X,X,X,X,X,X,X,X,X,X,ni,X,X,keltenstrasse-berm-1,"('keltenstrasse-berm-1', '2021-04-12')"
2021-04-12,cardamine-pratensis,2,mp,be,X,X,X,X,biel,LC,LC,LC,Brassicaceae,X,X,X,X,X,X,X,cdf,biel,keltenstrasse-berm-2,"('keltenstrasse-berm-2', '2021-04-12')"
2021-04-12,tulipa-aximensis,2,mp,be,X,X,X,X,biel,X,X,X,X,X,X,X,X,ns,X,X,X,X,keltenstrasse-berm-2,"('keltenstrasse-berm-2', '2021-04-12')"
2021-04-12,abies-alba,2,mp,be,X,X,X,X,biel,LC,LC,LC,Pinaceae,X,X,X,X,X,X,X,cdf,biel,keltenstrasse-berm-2,"('keltenstrasse-berm-2', '2021-04-12')"
2021-04-12,ranunculus-ficaria,2,mp,be,X,X,X,X,biel,LC,LC,LC,Ranunculaceae,X,X,X,X,X,X,X,cdf,biel,keltenstrasse-berm-2,"('keltenstrasse-berm-2', '2021-04-12')"
2021-04-12,ranunculus-acris,2,mp,be,X,X,X,X,biel,LC,LC,LC,Ranunculaceae,X,X,X,X,X,X,X,cdf,biel,keltenstrasse-berm-2,"('keltenstrasse-berm-2', '2021-04-12')"
2021-04-12,taraxacum,2,mp,be,X,X,X,X,biel,X,X,X,X,X,X,X,X,X,ongen,X,X,X,keltenstrasse-berm-2,"('keltenstrasse-berm-2', '2021-04-12')"
2021-04-12,urtica-dioica,2,mp,be,X,X,X,X,biel,LC,LC,LC,Urticaceae,X,X,X,X,X,X,X,cdf,biel,keltenstrasse-berm-2,"('keltenstrasse-berm-2', '2021-04-12')"
2021-04-12,veronica-hederifolia,2,mp,be,X,X,X,X,biel,LC,LC,LC,Plantaginaceae,X,X,X,X,X,X,X,cdf,biel,keltenstrasse-berm-2,"('keltenstrasse-berm-2', '2021-04-12')"
2021-04-12,capsella-bursa-pastoris,2,,,,,,,,LC,LC,LC,Brassicaceae,X,X,X,X,X,X,X,cdf,biel,keltenstrasse-park-1,"('keltenstrasse-park-1', '2021-04-12')"
2021-04-12,ranunculus-ficaria,2,,,,,,,,LC,LC,LC,Ranunculaceae,X,X,X,X,X,X,X,cdf,biel,keltenstrasse-park-1,"('keltenstrasse-park-1', '2021-04-12')"
2021-04-12,bellis-perennis,2,,,,,,,,LC,LC,LC,Asteraceae,X,X,X,X,X,X,X,cdf,biel,keltenstrasse-park-1,"('keltenstrasse-park-1', '2021-04-12')"
2021-04-12,veronica-hederifolia,2,,,,,,,,LC,LC,LC,Plantaginaceae,X,X,X,X,X,X,X,cdf,biel,keltenstrasse-park-1,"('keltenstrasse-park-1', '2021-04-12')"
2021-04-12,stellaria-media,2,,,,,,,,LC,LC,LC,Caryophyllaceae,X,X,X,X,X,X,X,cdf,biel,keltenstrasse-park-1,"('keltenstrasse-park-1', '2021-04-12')"
2021-04-12,taraxacum,2,,,,,,,,X,X,X,X,X,X,X,X,X,ongen,X,X,X,keltenstrasse-park-1,"('keltenstrasse-park-1', '2021-04-12')"
2021-04-12,glechoma-hederacea,2,,,,,,,,LC,LC,LC,Lamiaceae,X,X,X,X,X,X,X,cdf,biel,keltenstrasse-park-1,"('keltenstrasse-park-1', '2021-04-12')"
2021-04-12,cardamine-pratensis,2,,,,,,,,LC,LC,LC,Brassicaceae,X,X,X,X,X,X,X,cdf,biel,keltenstrasse-park-1,"('keltenstrasse-park-1', '2021-04-12')"
2021-04-12,cardamine-flexuosa,2,,,,,,,,LC,LC,LC,Brassicaceae,X,X,X,X,X,X,X,cdf,biel,keltenstrasse-park-1,"('keltenstrasse-park-1', '2021-04-12')"
2021-04-12,corydalis-cava,2,,,,,,,,LC,LC,LC,Papaveraceae,X,X,X,X,X,X,X,cdf,biel,keltenstrasse-park-1,"('keltenstrasse-park-1', '2021-04-12')"
2021-04-12,hedera-helix,2,,,,,,,,LC,LC,LC,Araliaceae,X,X,X,X,X,X,X,cdf,biel,keltenstrasse-park-1,"('keltenstrasse-park-1', '2021-04-12')"
2021-04-12,taxus-baccata,2,,,,,,,,LC,LC,LC,Taxaceae,X,X,X,X,X,X,X,X,biel,keltenstrasse-park-1,"('keltenstrasse-park-1', '2021-04-12')"
2021-04-12,acer-platanoides,2,,,,,,,,LC,LC,LC,Sapindaceae,X,X,X,X,X,X,X,cdf,biel,keltenstrasse-park-1,"('keltenstrasse-park-1', '2021-04-12')"
2021-04-12,prunus-cerasifera,2,,,,,,,,X,X,X,X,X,X,X,X,X,X,ni,X,X,keltenstrasse-park-1,"('keltenstrasse-park-1', '2021-04-12')"
2021-04-12,lamium-purpureum,2,,,,,,,,LC,LC,LC,Lamiaceae,X,X,X,X,X,X,X,X,biel,keltenstrasse-park-1,"('keltenstrasse-park-1', '2021-04-12')"
2021-04-12,prunus-cerasus,2,,,,,,,,X,X,X,X,X,X,X,X,X,X,ni,X,biel,keltenstrasse-park-1,"('keltenstrasse-park-1', '2021-04-12')"
2021-04-13,vicia-sepium,2,mp,be,suze,X,X,X,biel,LC,LC,LC,Fabaceae,X,X,X,X,X,X,X,cdf,biel,fussweg-suze-1,"('fussweg-suze-1', '2021-04-13')"
2021-04-13,taraxacum,2,mp,be,suze,X,X,X,biel,X,X,X,X,X,X,X,X,X,ongen,X,X,X,fussweg-suze-1,"('fussweg-suze-1', '2021-04-13')"
2021-04-13,anthyllis-vulneraria,2,mp,be,suze,X,X,X,biel,LC,LC,LC,Fabaceae,1.0,4.0,X,X,X,X,X,cdf,biel,fussweg-suze-1,"('fussweg-suze-1', '2021-04-13')"
2021-04-13,senecio-vulgaris,2,mp,be,suze,X,X,X,biel,LC,LC,LC,Asteraceae,X,X,X,X,X,X,X,cdf,biel,fussweg-suze-1,"('fussweg-suze-1', '2021-04-13')"
