Taxon ID InfoSpecies,groupe d'organisme,org. abrév., ID taxon,nom du taxon,Synonymes utiles,nom allemand,nom français,nom italien,priorité,menace,responsabilité,nécessité de prendre des mesures,nécessité de surveiller les populations,connaissances suffisantes?,techniques connues?,BE,JU
infoflora:155300,Gefässpflanzen,TRAC,155300,Eriophorum gracile Roth,,Schlankes Wollgras,Linaigrette grêle,Pennacchi gracili,3,EN,1,2,2,2,1,A,0
infoflora:157200,Gefässpflanzen,TRAC,157200,Eryngium alpinum L.,,Alpendistel,Chardon bleu,Calcatreppola alpina,3,VU,2,2,2,2,1,A,0
infoflora:157300,Gefässpflanzen,TRAC,157300,Eryngium campestre L.,,Feld-Mannstreu,Panicaut champêtre,Calcatreppola campestre,3,EN,1,2,1,2,1,0,D
infoflora:158200,Gefässpflanzen,TRAC,158200,Erysimum ochroleucum (Schleich.) DC.,,Blassgelber Schotendotter,Erysimum jaune pâle,Violaciocca giallastra,4,VU,1,1,1,1,0,A,0
infoflora:158500,Gefässpflanzen,TRAC,158500,Erysimum rhaeticum (Hornem.) DC.,,Schweizer Schöterich,Vélar de Suisse,Violaciocca svizzera,4,LC,3,0,0,1,0,0,0
infoflora:158700,Gefässpflanzen,TRAC,158700,Erysimum virgatum Roth,,Steifer Schotendotter,Erysimum en baguette,Violaciocca montana,2,VU,3,1,1,1,0,C,C
infoflora:159600,Gefässpflanzen,TRAC,159600,Euphorbia carniolica Jacq.,,Krainer Wolfsmilch,Euphorbe de Carniole,Euforbia penzola,4,VU,1,1,1,1,0,0,0
infoflora:160100,Gefässpflanzen,TRAC,160100,Euphorbia falcata L.,,Sichelblättrige Wolfsmilch,Euphorbe en faux,Euforbia falcata,3,EN,1,1,0,1,0,C,0
infoflora:160800,Gefässpflanzen,TRAC,160800,Euphorbia palustris L.,,Sumpf-Wolfsmilch,Euphorbe des marais,Euforbia lattaiola,4,VU,1,1,1,1,0,A,0
infoflora:162200,Gefässpflanzen,TRAC,162200,Euphrasia christii Gremli,,Christs Augentrost,Euphraise de Christ,Eufrasia di Christ,3,NT,3,2,2,2,1,0,0
infoflora:162300,Gefässpflanzen,TRAC,162300,Euphrasia cisalpina Pugsley,,Tessiner Augentrost,Euphraise du Tessin,Eufrasia cisalpina,2,VU,3,2,1,2,1,0,0
infoflora:165100,Gefässpflanzen,TRAC,165100,Falcaria vulgaris Bernh.,,Sicheldolde,Falcaire commune,Falcaria comune,2,CR,1,2,2,2,1,D,0
infoflora:168400,Gefässpflanzen,TRAC,168400,Festuca norica (Hack.) K. Richt.,,Norischer Schwingel,Fétuque norique,Festuca austriaca,4,NT,2,0,0,1,0,0,0
infoflora:170900,Gefässpflanzen,TRAC,170900,Festuca stenantha (Hack.) K. Richt.,,Schmalblütiger Schwingel,Fétuque à fleurs étroites,Festuca della Carnia,4,VU,1,1,0,1,0,0,0
infoflora:171300,Gefässpflanzen,TRAC,171300,Festuca ticinensis (Markgr.-Dann.) Markgr.-Dann.,,Tessiner Schwingel,Fétuque du Tessin,Festuca ticinese,4,VU,1,2,1,2,1,0,0
infoflora:172300,Gefässpflanzen,TRAC,172300,Filago arvensis L.,,Acker-Fadenkraut,Cotonnière des champs,Bambagia campestre,4,VU,1,2,1,2,1,C,D
infoflora:172400,Gefässpflanzen,TRAC,172400,Filago gallica L.,,Französisches Fadenkraut,Cotonnière de France,Bambagia francese,2,RE,1,99,0,0,0,0,D
infoflora:172600,Gefässpflanzen,TRAC,172600,Filago lutescens Jord.,,Gelbliches Fadenkraut,Cotonnière jaunâtre,Bambagia rossastra,2,CR,1,2,1,2,1,D,0
infoflora:172700,Gefässpflanzen,TRAC,172700,Filago minima (Sm.) Pers.,,Kleines Fadenkraut,Cotonnière naine,Bambagia minima,3,EN,1,2,1,2,1,D,0
infoflora:172800,Gefässpflanzen,TRAC,172800,Filago pyramidata L.,,Spatelblättriges Fadenkraut,Cotonnière pyramidale,Bambagia spatolata,2,CR,1,2,1,2,1,D,D
infoflora:172900,Gefässpflanzen,TRAC,172900,Filago vulgaris Lam.,,Gewöhnliches Fadenkraut,Cotonnière commune,Bambagia germanica,3,EN,1,2,1,2,1,D,A
infoflora:173200,Gefässpflanzen,TRAC,173200,Filipendula vulgaris Moench,,Knollige Spierstaude,Filipendule à six pétales,Olmaria peperina,4,VU,1,2,1,2,1,A,0
infoflora:173300,Gefässpflanzen,TRAC,173300,Fimbristylis annua (All.) Roem. & Schult.,,Fransenried,Fimbristylis annuel,Zigolo annuale,2,RE,1,99,0,0,0,0,0
infoflora:173700,Gefässpflanzen,TRAC,173700,Fragaria moschata Duchesne,,Moschus-Erdbeere,Fraisier musqué,Fragola moscata,4,VU,1,1,1,1,0,A,A
infoflora:174400,Gefässpflanzen,TRAC,174400,Fritillaria meleagris L.,,Gewöhnliche Schachblume,Damier,Meleagride comune,3,EN,1,2,2,2,1,D,A
infoflora:175300,Gefässpflanzen,TRAC,175300,Fumaria schleicheri Soy.-Will.,,Schleichers Erdrauch,Fumeterre de Schleicher,Fumaria di Schleicher,4,VU,1,1,0,1,0,0,0
infoflora:175400,Gefässpflanzen,TRAC,175400,Fumaria vaillantii Loisel.,,Vaillants Erdrauch,Fumeterre de Vaillant,Fumaria di Vaillant,4,VU,1,1,0,1,0,A,A
infoflora:175800,Gefässpflanzen,TRAC,175800,Gagea minima (L.) Ker Gawl.,,Kleiner Gelbstern,Gagée naine,Cipollaccio minore,3,VU,2,1,1,1,0,D,0
infoflora:175900,Gefässpflanzen,TRAC,175900,Gagea pratensis (Pers.) Dumort.,,Wiesen-Gelbstern,Gagée des prés,Cipollaccio dei prati,2,CR,1,2,2,2,1,0,0
infoflora:176000,Gefässpflanzen,TRAC,176000,Gagea saxatilis (Mert. & W. D. J. Koch) Schult. & Schult. f.,,Felsen-Gelbstern,Gagée des rochers,Cipollaccio delle rupi,4,VU,1,1,1,1,0,0,0
infoflora:176100,Gefässpflanzen,TRAC,176100,Gagea villosa (M. Bieb.) Sweet,,Acker-Gelbstern,Gagée velue,Cipollaccio dei campi,3,EN,1,2,1,1,0,0,D
infoflora:176900,Gefässpflanzen,TRAC,176900,Galeopsis segetum Neck.,,Gelber Hohlzahn,Galéopsis des moissons,Canapetta campestre,3,EN,1,2,1,1,0,A,D
infoflora:177000,Gefässpflanzen,TRAC,177000,Galeopsis speciosa Mill.,,Bunter Hohlzahn,Galéopsis splendide,Canapetta screziata,4,VU,1,1,0,1,0,D,D
infoflora:178300,Gefässpflanzen,TRAC,178300,Galium glaucum L.,,Blaugrüner Waldmeister,Gaillet glauque,Caglio glauco,4,VU,1,2,1,2,1,A,D
infoflora:178600,Gefässpflanzen,TRAC,178600,Galium laevigatum L.,,Glattes Labkraut,Gaillet lisse,Caglio levigato,4,NT,2,0,0,1,0,0,0
infoflora:180200,Gefässpflanzen,TRAC,180200,Galium saxatile L.,,Herzynisches Labkraut,Gaillet des rochers,Caglio delle pietraie,1,EN,3,2,2,2,1,0,0
infoflora:180300,Gefässpflanzen,TRAC,180300,Galium spurium L.,,Falsches Kletten-Labkraut,Gaillet bâtard,Caglio campestre,4,VU,1,1,0,1,0,A,A
infoflora:180500,Gefässpflanzen,TRAC,180500,Galium tricornutum Dandy,,Dreihörniges Labkraut,Gaillet à trois cornes,Caglio coriandolino,3,EN,1,1,0,1,0,A,D
infoflora:180600,Gefässpflanzen,TRAC,180600,Galium triflorum Michx.,,Dreiblütiges Labkraut,Gaillet à trois fleurs,Caglio a tre fiori,3,VU,2,1,2,2,1,0,0
infoflora:181300,Gefässpflanzen,TRAC,181300,Gaudinia fragilis (L.) P. Beauv.,,Ährenhafer,Gaudinie fragile,Forasacchino,2,CR,1,1,1,1,0,D,D
infoflora:181700,Gefässpflanzen,TRAC,181700,Genista pilosa L.,,Behaarter Ginster,Genêt poilu,Ginestra tubercolosa,4,VU,1,1,1,1,0,A,A
infoflora:181800,Gefässpflanzen,TRAC,181800,Genista radiata (L.) Scop.,,Kugelginster,Genêt rayonnant,Ginestra stellata,4,NT,2,0,0,1,0,0,0
infoflora:182400,Gefässpflanzen,TRAC,182400,Gentiana amarella L.,,Bitterer Enzian,Gentiane amère,Genziana amarella,2,EN,2,2,2,2,1,0,0
infoflora:182600,Gefässpflanzen,TRAC,182600,Gentiana anisodonta Borbás,,Ungleichzähniger Enzian,Gentiane à dents inégales,Genziana delle Dolomiti,3,EN,1,1,1,1,0,0,0
infoflora:182800,Gefässpflanzen,TRAC,182800,Gentiana aspera Hegetschw.,,Rauher Enzian,Gentiane rude,Genziana irsuta,3,NT,3,0,0,1,0,0,0
infoflora:183600,Gefässpflanzen,TRAC,183600,Gentiana cruciata L.,,Kreuzblättriger Enzian,Gentiane croisette,Genziana minore,4,VU,1,1,1,1,0,A,A
infoflora:183700,Gefässpflanzen,TRAC,183700,Gentiana engadinensis (Wettst.) Braun-Blanq. & Sam.,,Engadiner Enzian,Gentiane d'Engadine,Genziana d'Engadina,3,NT,3,0,0,1,0,0,0
infoflora:183800,Gefässpflanzen,TRAC,183800,Gentiana germanica Willd.,,Deutscher Enzian,Gentiane d'Allemagne,Genziana germanica,4,VU,1,1,1,1,0,A,A
infoflora:183900,Gefässpflanzen,TRAC,183900,Gentiana insubrica Kunz,,Insubrischer Enzian,Gentiane d'Insubrie,Genziana insubrica,2,VU,3,2,2,2,1,0,0
infoflora:184500,Gefässpflanzen,TRAC,184500,Gentiana pannonica Scop.,,Ostalpen-Enzian,Gentiane de Hongrie,Genziana rossigna,2,VU,3,1,1,1,0,0,0
infoflora:184600,Gefässpflanzen,TRAC,184600,Gentiana pneumonanthe L.,,Lungen-Enzian,Gentiane des marais,Genziana mettinborsa,4,VU,1,1,1,2,1,A,C
infoflora:184700,Gefässpflanzen,TRAC,184700,Gentiana prostrata Haenke,,Niederliegender Enzian,Gentiane couchée,Genziana a dieci punte,2,EN,2,1,2,2,1,0,0
infoflora:185000,Gefässpflanzen,TRAC,185000,Gentiana ramosa Hegetschw.,,Reichästiger Enzian,Gentiane rameuse,Genziana ramosa,4,LC,3,0,0,1,0,A,0
infoflora:185100,Gefässpflanzen,TRAC,185100,Gentiana schleicheri (Vacc.) Kunz,,Schleichers Enzian,Gentiane de Schleicher,Genziana di Schleicher,3,NT,3,0,0,1,0,0,0
infoflora:187000,Gefässpflanzen,TRAC,187000,Geranium bohemicum L.,,Böhmischer Storchschnabel,Géranium de Bohème,Geranio di Boemia,1,CR,2,1,0,1,0,0,0
infoflora:187300,Gefässpflanzen,TRAC,187300,Geranium divaricatum Ehrh.,,Spreizender Storchschnabel,Géranium divariqué,Geranio divaricato,3,EN,1,2,1,2,1,B,0
infoflora:188700,Gefässpflanzen,TRAC,188700,Geranium rivulare Vill.,,Blassblütiger Storchschnabel,Géranium blanc,Geranio dei rivi,4,NT,2,0,0,1,0,0,0
infoflora:189900,Gefässpflanzen,TRAC,189900,Gladiolus imbricatus L.,,Busch-Gladiole,Glaïeul imbriqué,Gladiolo piemontese,2,EN,2,2,2,2,1,0,0
infoflora:190000,Gefässpflanzen,TRAC,190000,Gladiolus italicus Mill.,,Italienische Gladiole,Glaïeul des moissons,Gladiolo dei campi,2,CR,1,2,2,2,1,0,0
infoflora:190100,Gefässpflanzen,TRAC,190100,Gladiolus palustris Gaudin,,Sumpf-Gladiole,Glaïeul des marais,Gladiolo reticolato,3,EN,1,2,2,2,1,0,0
infoflora:190400,Gefässpflanzen,TRAC,190400,Glaucium flavum Crantz,,Gelber Hornmohn,Glaucière jaune,Papavero cornuto,2,CR(PE),1,99,0,0,0,D,0
infoflora:191400,Gefässpflanzen,TRAC,191400,Glyceria declinata Bréb.,,Blaugrünes Süssgras,Glycérie inclinée,Gramignone atlantico,3,EN,1,2,1,2,1,B,B
infoflora:191600,Gefässpflanzen,TRAC,191600,Glyceria maxima (Hartm.) Holmb.,,Grosses Süssgras,Grande glycérie,Gramignone maggiore,4,VU,1,2,1,2,1,A,A
infoflora:192300,Gefässpflanzen,TRAC,192300,Gnaphalium luteoalbum L.,,Gelblichweisses Ruhrkraut,Gnaphale blanc jaunâtre,Canapicchia pagliata,4,VU,1,0,0,1,0,A,0
infoflora:193000,Gefässpflanzen,TRAC,193000,Gratiola officinalis L.,,Gnadenkraut,Gratiole officinale,Graziella,4,VU,1,2,2,2,1,A,0
infoflora:193600,Gefässpflanzen,TRAC,193600,Gypsophila muralis L.,,Acker-Gipskraut,Gypsophile des murailles,Gipsofila minuta,3,EN,1,2,0,2,1,A,A
infoflora:193900,Gefässpflanzen,TRAC,193900,Hammarbya paludosa (L.) Kuntze,,Weichwurz,Hammarbya des marais,Hammarbia,2,CR,1,2,2,2,1,0,0
infoflora:194400,Gefässpflanzen,TRAC,194400,Helianthemum apenninum (L.) Mill.,,Apenninen-Sonnenröschen,Hélianthème des Apennins,Eliantemo degli Appennini,4,VU,1,1,1,1,0,0,0
infoflora:194500,Gefässpflanzen,TRAC,194500,Helianthemum canum (L.) Hornem.,,Graufilziges Sonnenröschen,Hélianthème blanchâtre,Eliantemo candido,4,VU,1,1,1,1,0,C,0
infoflora:195500,Gefässpflanzen,TRAC,195500,Helianthemum salicifolium (L.) Mill.,,Weidenblättriges Sonnenröschen,Hélianthème à feuilles de saule,Eliantemo annuale,3,EN,1,2,2,2,1,0,0
infoflora:198200,Gefässpflanzen,TRAC,198200,Heracleum austriacum L.,,Österreichische Bärenklau,Berce d'Autriche,Panace austriaco,2,VU,3,1,1,1,0,A,0
infoflora:198700,Gefässpflanzen,TRAC,198700,Heracleum sphondylium subsp. alpinum (L.) Bonnier & Layens,,Jura-Bärenklau,Berce du Jura,Panace del Giura,4,LC,3,0,0,1,0,A,A
infoflora:199100,Gefässpflanzen,TRAC,199100,Herminium monorchis (L.) R. Br.,,Einorchis,Orchis musc,Orchide ad un bulbo,4,VU,1,1,1,1,0,A,A
infoflora:199700,Gefässpflanzen,TRAC,199700,Heteropogon contortus (L.) Roem. & Schult.,,Gedrehtgranniges Bartgras,Hétéropogon tordu,Trebbia contorta,4,VU,1,1,1,1,0,0,0
infoflora:199800,Gefässpflanzen,TRAC,199800,Hieracium alpicola Steud. & Hochst.,,Seidenhaariges Habichtskraut,Épervière alpicole,Sparviere delle Alpi,4,NT,2,0,0,1,0,D,0
infoflora:200400,Gefässpflanzen,TRAC,200400,Hieracium bauhinii Schult.,,Bauhins Habichtskraut,Épervière de Bauhin,Sparviere di Bauhin,4,VU,1,1,1,1,0,0,0
infoflora:200800,Gefässpflanzen,TRAC,200800,Hieracium caespitosum Dumort.,,Wiesen-Habichtskraut,Épervière gazonnante,Sparviere palustre,3,EN,1,1,1,1,0,0,A
infoflora:206100,Gefässpflanzen,TRAC,206100,Hierochloë odorata (L.) P. Beauv.,,Duftendes Mariengras,Hierochloé odorant,Avena odorata,2,EN,2,2,2,2,1,C,0
infoflora:208100,Gefässpflanzen,TRAC,208100,Hordeum secalinum Schreb.,,Knotige Gerste,Orge noueuse,Orzo perenne,2,RE,1,99,0,0,0,D,0
infoflora:208600,Gefässpflanzen,TRAC,208600,Hottonia palustris L.,,Wasserfeder,Hottonie des marais,Erba scopina,3,EN,1,2,2,2,1,A,0
infoflora:208700,Gefässpflanzen,TRAC,208700,Hugueninia tanacetifolia (L.) Rchb.,,Farnrauke,Hugueninie à feuilles de tanaisie,Hugueninia comune,2,VU,3,1,1,1,0,0,0
infoflora:209300,Gefässpflanzen,TRAC,209300,Hydrocharis morsus-ranae L.,,Froschbiss,Hydrocharis des grenouilles,Morso di Rana,3,EN,1,2,2,2,1,A,0
infoflora:209400,Gefässpflanzen,TRAC,209400,Hydrocotyle vulgaris L.,,Wassernabel,Ecuelle d'eau,Soldinella acquatica,4,VU,1,1,1,1,0,A,D
infoflora:209500,Gefässpflanzen,TRAC,209500,Hymenolobus pauciflorus (W. D. J. Koch) Schinz & Thell.,,Armblütige Salzkresse,Hymenolobe pauciflore,Iberidella minore,3,EN,1,1,0,1,0,0,0
infoflora:209700,Gefässpflanzen,TRAC,209700,Hyoscyamus niger L.,,Bilsenkraut,Jusquiame noire,Giusquiamo nero,4,VU,1,1,0,1,0,A,C
infoflora:211300,Gefässpflanzen,TRAC,211300,Hypericum pulchrum L.,,Schönes Johanniskraut,Millepertuis élégant,Erba di San Giovanni occidentale,4,VU,1,1,1,1,0,A,0
infoflora:211900,Gefässpflanzen,TRAC,211900,Hypochaeris glabra L.,,Sand-Ferkelkraut,Porcelle glabre,Costolina liscia,2,CR(PE),1,99,0,0,0,0,0
infoflora:212500,Gefässpflanzen,TRAC,212500,Iberis amara L.,,Bitterer Bauernsenf,Ibéris amer,Iberide bianca,3,EN,1,2,1,2,1,C,C
infoflora:212600,Gefässpflanzen,TRAC,212600,Iberis intermedia Guers.,,Mittlerer Bauernsenf,Ibéris intermédiaire,Iberide rosea,2,CR,1,2,1,1,0,0,A
infoflora:212900,Gefässpflanzen,TRAC,212900,Iberis pinnata L.,,Fiederblättriger Bauernsenf,Ibéris penné,Iberide pennata,2,RE,1,99,0,0,0,D,0
infoflora:213000,Gefässpflanzen,TRAC,213000,Iberis saxatilis L.,,Felsen-Bauernsenf,Ibéris des rochers,Iberide rupestre,3,VU,2,1,1,1,0,0,0
infoflora:213400,Gefässpflanzen,TRAC,213400,Illecebrum verticillatum L.,,Knorpelblume,Illécèbre verticillé,Corriggiola verticillata,2,CR(PE),1,99,0,0,0,0,0
infoflora:214000,Gefässpflanzen,TRAC,214000,Inula britannica L.,,Wiesen-Alant,Inule britannique,Enula laurentiana,3,EN,1,2,2,2,1,0,0
infoflora:214500,Gefässpflanzen,TRAC,214500,Inula helvetica Weber,,Schweizerischer Alant,Inule de Suisse,Enula svizzera,2,VU,3,2,2,2,1,A,0
infoflora:214600,Gefässpflanzen,TRAC,214600,Inula hirta L.,,Rauher Alant,Inule hérissée,Enula scabra,3,EN,1,2,2,2,1,0,0
infoflora:214900,Gefässpflanzen,TRAC,214900,Inula spiraeifolia L.,,Sparriger Alant,Inule à feuilles de spirée,Enula uncinata,3,EN,1,2,2,2,1,0,0
infoflora:215200,Gefässpflanzen,TRAC,215200,Iris graminea L.,,Grasblättrige Schwertlilie,Iris graminée,Giaggiolo susinario,4,VU,1,1,1,1,0,0,0
infoflora:215600,Gefässpflanzen,TRAC,215600,Iris sibirica L.,,Sibirische Schwertlilie,Iris de Sibérie,Giaggiolo siberiano,4,VU,1,1,1,1,0,A,0
infoflora:216500,Gefässpflanzen,TRAC,216500,Isoëtes echinospora Durieu,,Stachelsporiges Brachsenkraut,Isoète à spores hérissées,Calamaria setacea,2,CR,1,2,2,2,1,0,0
infoflora:216600,Gefässpflanzen,TRAC,216600,Isoëtes lacustris L.,,See-Brachsenkraut,Isoète des lacs,Calamaria lacustre,3,VU,2,2,1,1,0,0,0
infoflora:216300,Gefässpflanzen,TRAC,216300,Isolepis setacea (L.) R. Br.,,Moorried,Isolépis sétacé,Lisca setacea,4,VU,1,2,1,2,1,A,A
infoflora:216400,Gefässpflanzen,TRAC,216400,Isopyrum thalictroides L.,,Muschelblümchen,Isopyre commun,Isopiro comune,4,VU,1,2,2,2,1,0,0
infoflora:218000,Gefässpflanzen,TRAC,218000,Juncus arcticus Willd.,,Arktische Binse,Jonc arctique,Giunco artico,4,NT,2,0,0,1,0,A,0
infoflora:218300,Gefässpflanzen,TRAC,218300,Juncus bulbosus L.,,Knollen-Binse,Jonc bulbeux,Giunco bulboso,3,EN,1,2,2,2,1,B,A
infoflora:218400,Gefässpflanzen,TRAC,218400,Juncus capitatus Weigel,,Lössacker-Binse,Jonc capité,Giunco a capolino,2,CR,1,2,2,2,1,D,A
infoflora:218500,Gefässpflanzen,TRAC,218500,Juncus castaneus Sm.,,Kastanienbraune Binse,Jonc marron,Giunco castano,3,VU,2,2,2,2,1,0,0
infoflora:219500,Gefässpflanzen,TRAC,219500,Juncus sphaerocarpus Nees,,Kugelfrüchtige Binse,Jonc à fruits globuleux,Giunco a frutti globosi,1,CR,2,2,2,2,1,0,0
infoflora:219600,Gefässpflanzen,TRAC,219600,Juncus squarrosus L.,,Sparrige Binse,Jonc rude,Giunco delle torbiere,3,EN,1,2,2,2,1,C,D
infoflora:219700,Gefässpflanzen,TRAC,219700,Juncus stygius L.,,Moor-Binse,Jonc du Styx,Giunco dello Styx,1,CR,2,2,2,2,1,D,0
infoflora:219900,Gefässpflanzen,TRAC,219900,Juncus tenageia L. f.,,Schlamm-Binse,Jonc des marais,Giunco delle pozze,2,CR,1,2,2,2,1,D,0
infoflora:221800,Gefässpflanzen,TRAC,221800,Knautia drymeia Heuff.,,Ungarische Witwenblume,Knautie des chênaies,Ambretta dei querceti,4,LC,3,0,0,1,0,0,0
infoflora:221900,Gefässpflanzen,TRAC,221900,Knautia godetii Reut.,,Godets Witwenblume,Knautie de Godet,Ambretta di Godet,4,VU,1,1,1,1,0,A,A
infoflora:222100,Gefässpflanzen,TRAC,222100,Knautia purpurea (Vill.) Borbás,,Purpur-Witwenblume,Knautie pourpre,Ambretta purpurea,4,VU,1,1,1,1,0,0,0
infoflora:222400,Gefässpflanzen,TRAC,222400,Knautia transalpina (Christ) Briq.,,Ennetbirgische Witwenblume,Knautie transalpine,Ambretta sudalpina,2,VU,3,1,0,1,0,0,0
infoflora:222700,Gefässpflanzen,TRAC,222700,Kobresia simpliciuscula (Wahlenb.) Mack.,,Schuppenried,Cobrésia simple,Cobresia,4,NT,2,0,0,1,0,A,0
infoflora:224500,Gefässpflanzen,TRAC,224500,Lactuca saligna L.,,Weiden-Lattich,Laitue à feuilles de saule,Lattuga salcigna,3,EN,1,1,0,1,0,A,0
infoflora:224900,Gefässpflanzen,TRAC,224900,Lactuca viminea (L.) J. Presl & C. Presl,,Ruten-Lattich,Laitue effilée,Lattuga alata,4,VU,1,1,0,1,0,0,0
infoflora:226100,Gefässpflanzen,TRAC,226100,Lamium hybridum Vill.,,Schlitzblättrige Taubnessel,Lamier hybride,Falsa ortica ibrida,4,VU,1,1,0,1,0,A,0
infoflora:226600,Gefässpflanzen,TRAC,226600,Lappula deflexa (Wahlenb.) Garcke,,Wald-Igelsame,Bardane réfléchie,Lappolina incurvata,4,VU,1,1,0,1,0,A,0
infoflora:227400,Gefässpflanzen,TRAC,227400,Laserpitium gaudinii Moretti,,Gaudins Laserkraut,Laser de Gaudin,Laserpizio di Gaudin,4,LC,3,0,0,1,0,0,0
infoflora:227500,Gefässpflanzen,TRAC,227500,Laserpitium halleri Crantz,,Hallers Laserkraut,Laser de Haller,Laserpizio di Haller,4,LC,3,0,0,1,0,A,0
infoflora:228000,Gefässpflanzen,TRAC,228000,Laserpitium prutenicum L.,,Preussisches Laserkraut,Laser de Prusse,Laserpizio pimpinellino,3,EN,1,2,2,2,1,C,0
infoflora:228900,Gefässpflanzen,TRAC,228900,Lathyrus aphaca L.,,Ranken-Platterbse,Gesse sans feuilles,Cicerchia bastarda,3,EN,1,2,0,2,1,A,D
infoflora:229000,Gefässpflanzen,TRAC,229000,Lathyrus bauhinii P. A. Genty,,Schwertblättrige Platterbse,Gesse de Bauhin,Cicerchia di Bauhin,1,CR,2,2,2,2,1,0,0
infoflora:229100,Gefässpflanzen,TRAC,229100,Lathyrus cicera L.,,Kicher-Platterbse,Gesse chiche,Cicerchia cicerchiella,2,CR,1,2,0,2,1,D,D
infoflora:229400,Gefässpflanzen,TRAC,229400,Lathyrus hirsutus L.,,Behaartfrüchtige Platterbse,Gesse hérissée,Cicerchia pelosa,3,EN,1,2,0,2,1,B,D
infoflora:230100,Gefässpflanzen,TRAC,230100,Lathyrus nissolia L.,,Gras-Platterbse,Gesse nissole,Cicerchia semplice,2,CR,1,2,2,2,1,D,D
infoflora:230300,Gefässpflanzen,TRAC,230300,Lathyrus palustris L.,,Sumpf-Platterbse,Gesse des marais,Cicerchia palustre,4,VU,1,2,1,2,1,A,0
infoflora:230700,Gefässpflanzen,TRAC,230700,Lathyrus sphaericus Retz.,,Kugelsamige Platterbse,Gesse à graines sphériques,Cicerchia sferica,4,VU,1,1,1,1,0,0,0
infoflora:230900,Gefässpflanzen,TRAC,230900,Lathyrus tuberosus L.,,Knollige Platterbse,Gesse tubéreuse,Cicerchia tuberosa,4,VU,1,1,0,1,0,C,A
infoflora:231100,Gefässpflanzen,TRAC,231100,Lathyrus venetus (Mill.) Wohlf.,,Venezianische Platterbse,Gesse de Vénétie,Cicerchia veneta,3,EN,1,2,2,2,1,0,0
infoflora:231800,Gefässpflanzen,TRAC,231800,Leersia oryzoides (L.) Sw.,,Wilder Reis,Leersie faux riz,Riso selvatico,4,VU,1,1,1,1,0,A,A
infoflora:231900,Gefässpflanzen,TRAC,231900,Legousia hybrida (L.) Delarbre,,Kleiner Venusspiegel,Legousie hybride,Specchio di Venere ondulato,2,CR,1,2,0,2,1,B,0
infoflora:232000,Gefässpflanzen,TRAC,232000,Legousia speculum-veneris (L.) Chaix,,Gemeiner Venusspiegel,Legousie miroir de Vénus,Specchio di Venere comune,4,VU,1,1,0,1,0,A,A
infoflora:232200,Gefässpflanzen,TRAC,232200,Lemna gibba L.,,Bucklige Wasserlinse,Lentille d'eau bossue,Lenticchia d'acqua spugnosa,2,CR,1,2,0,2,1,D,0
infoflora:232800,Gefässpflanzen,TRAC,232800,Leontodon crispus Vill.,,Krauser Löwenzahn,Liondent crépu,Dente di leone crespo,3,EN,1,2,2,2,1,D,0
infoflora:233900,Gefässpflanzen,TRAC,233900,Leontodon incanus subsp. tenuiflorus (Gaudin) Schinz & R. Keller,,Schmalblättriger Löwenzahn,Liondent à petites fleurs,Dente di leone insubrico,3,NT,3,0,0,1,0,0,0
infoflora:234700,Gefässpflanzen,TRAC,234700,Leonurus cardiaca L.,,Herzheil,Agripaume cardiaque,Cardiaca comune,3,EN,1,2,1,2,1,A,D
infoflora:236500,Gefässpflanzen,TRAC,236500,Leucanthemum halleri (Vitman) Ducommun,,Hallers Margerite,Marguerite de Haller,Margherita di Haller,4,LC,3,0,0,1,0,A,0
infoflora:236600,Gefässpflanzen,TRAC,236600,Leucanthemum heterophyllum (Willd.) DC.,,Verschiedenblättrige Margerite,Leucanthème à feuilles différentes,Margherita sudalpina,2,VU,3,1,0,1,0,0,0
infoflora:237000,Gefässpflanzen,TRAC,237000,Leucojum aestivum L.,,Spätblühende Knotenblume,Nivéole d'été,Campanelle maggiori,2,EN,2,2,2,2,1,A,0
infoflora:237600,Gefässpflanzen,TRAC,237600,Ligusticum lucidum Mill.,,Séguiers Liebstock,Ligustique luisante,Motellina lucida,2,EN,2,1,1,1,0,0,0
infoflora:238200,Gefässpflanzen,TRAC,238200,Lilium bulbiferum L. subsp. bulbiferum,,Bulbillentragende Feuerlilie,Lis à bulbilles,Giglio di San Giovanni,4,VU,1,1,0,1,0,0,0
infoflora:238300,Gefässpflanzen,TRAC,238300,Lilium bulbiferum subsp. croceum (Chaix) Baker,,Safranfarbene Feuerlilie,Lis safrané,Giglio cróceo,4,NT,2,0,0,1,0,C,0
infoflora:238700,Gefässpflanzen,TRAC,238700,Limosella aquatica L.,,Schlammkraut,Limoselle aquatique,Limosella,2,CR,1,2,2,2,1,A,D
infoflora:239000,Gefässpflanzen,TRAC,239000,Linaria alpina subsp. petraea (Jord.) Rouy,,Stein-Leinkraut,Linaire des rochers,Linaiola delle pietraie,3,NT,3,2,2,2,1,A,C
infoflora:240400,Gefässpflanzen,TRAC,240400,Lindernia procumbens (Krock.) Borbás,,Büchsenkraut,Lindernie couchée,Vandellia palustre,2,CR,1,2,2,2,1,0,C
infoflora:240900,Gefässpflanzen,TRAC,240900,Linum austriacum L.,,Österreichischer Lein,Lin d'Autriche,Lino d'Austria,4,NT,2,0,0,1,0,A,0
