,date,place,species,year,loc_date,location,place_copy,places,places1,rch,rmp,rju,fam,res,pri,inv,ode,ns,ongen,ni,cdf,biel
7781,2021-06-04,Schwanengasse-area-1,lotus-corniculatus,2,"('Schwanengasse-area-1', '2021-06-04')",c,Schwanengasse-area-1,schwanengasse-area-1,schwanengasse-area-1,LC,LC,LC,Fabaceae,X,X,X,X,X,X,X,cdf,biel
7782,2021-06-04,Schwanengasse-area-1,trifolium-repens,2,"('Schwanengasse-area-1', '2021-06-04')",c,Schwanengasse-area-1,schwanengasse-area-1,schwanengasse-area-1,LC,LC,LC,Fabaceae,X,X,X,X,X,X,X,cdf,biel
7783,2021-06-04,Schwanengasse-area-1,senecio-inaequidens,2,"('Schwanengasse-area-1', '2021-06-04')",c,Schwanengasse-area-1,schwanengasse-area-1,schwanengasse-area-1,X,X,X,X,X,X,BL,ODE,X,X,X,X,biel
7784,2021-06-04,Schwanengasse-area-1,tussilago-farfara,2,"('Schwanengasse-area-1', '2021-06-04')",c,Schwanengasse-area-1,schwanengasse-area-1,schwanengasse-area-1,LC,LC,LC,Asteraceae,X,X,X,X,X,X,X,cdf,biel
7785,2021-06-04,Schwanengasse-area-1,trifolium-dubium,2,"('Schwanengasse-area-1', '2021-06-04')",c,Schwanengasse-area-1,schwanengasse-area-1,schwanengasse-area-1,LC,LC,LC,Fabaceae,X,X,X,X,X,X,X,cdf,biel
7786,2021-06-04,Schwanengasse-area-1,papaver,2,"('Schwanengasse-area-1', '2021-06-04')",c,Schwanengasse-area-1,schwanengasse-area-1,schwanengasse-area-1,X,X,X,X,X,X,X,X,X,ongen,X,X,X
7787,2021-06-04,Schwanengasse-area-1,populus-alba,2,"('Schwanengasse-area-1', '2021-06-04')",c,Schwanengasse-area-1,schwanengasse-area-1,schwanengasse-area-1,LC,LC,LC,Salicaceae,X,X,X,X,X,X,X,X,biel
7788,2021-06-04,Schwanengasse-area-1,buddleja-davidii,2,"('Schwanengasse-area-1', '2021-06-04')",c,Schwanengasse-area-1,schwanengasse-area-1,schwanengasse-area-1,X,X,X,X,X,X,BL,X,X,X,X,cdf,biel
7789,2021-06-04,Schwanengasse-area-1,salix-alba,2,"('Schwanengasse-area-1', '2021-06-04')",c,Schwanengasse-area-1,schwanengasse-area-1,schwanengasse-area-1,LC,LC,LC,Salicaceae,X,X,X,X,X,X,X,X,biel
7790,2021-06-04,Schwanengasse-area-1,medicago-lupulina,2,"('Schwanengasse-area-1', '2021-06-04')",c,Schwanengasse-area-1,schwanengasse-area-1,schwanengasse-area-1,LC,LC,LC,Fabaceae,X,X,X,X,X,X,X,cdf,biel
7791,2021-06-04,Schwanengasse-area-1,senecio-vulgaris,2,"('Schwanengasse-area-1', '2021-06-04')",c,Schwanengasse-area-1,schwanengasse-area-1,schwanengasse-area-1,LC,LC,LC,Asteraceae,X,X,X,X,X,X,X,cdf,biel
7792,2021-06-04,Schwanengasse-area-1,trifolium-pratense,2,"('Schwanengasse-area-1', '2021-06-04')",c,Schwanengasse-area-1,schwanengasse-area-1,schwanengasse-area-1,LC,LC,LC,Fabaceae,X,X,X,X,X,X,X,cdf,biel
7793,2021-06-04,Schwanengasse-area-1,veronica-hederifolia,2,"('Schwanengasse-area-1', '2021-06-04')",c,Schwanengasse-area-1,schwanengasse-area-1,schwanengasse-area-1,LC,LC,LC,Plantaginaceae,X,X,X,X,X,X,X,cdf,biel
7794,2021-06-04,Schwanengasse-area-1,vicia,2,"('Schwanengasse-area-1', '2021-06-04')",c,Schwanengasse-area-1,schwanengasse-area-1,schwanengasse-area-1,X,X,X,X,X,X,X,X,X,ongen,X,X,X
7795,2021-06-04,Schwanengasse-area-1,ranunculus,2,"('Schwanengasse-area-1', '2021-06-04')",c,Schwanengasse-area-1,schwanengasse-area-1,schwanengasse-area-1,X,X,X,X,X,X,X,X,X,ongen,X,X,X
7796,2021-06-04,Schwanengasse-area-1,leucanthemum-vulgare,2,"('Schwanengasse-area-1', '2021-06-04')",c,Schwanengasse-area-1,schwanengasse-area-1,schwanengasse-area-1,LC,LC,LC,Asteraceae,X,X,X,X,X,X,X,cdf,biel
7797,2021-06-04,Schwanengasse-area-1,sonchus-oleraceus,2,"('Schwanengasse-area-1', '2021-06-04')",c,Schwanengasse-area-1,schwanengasse-area-1,schwanengasse-area-1,LC,LC,LC,Asteraceae,X,X,X,X,X,X,X,cdf,biel
7798,2021-06-04,Schwanengasse-area-1,achillea-millefolium,2,"('Schwanengasse-area-1', '2021-06-04')",c,Schwanengasse-area-1,schwanengasse-area-1,schwanengasse-area-1,LC,LC,LC,Asteraceae,X,X,X,X,X,X,X,cdf,biel
7799,2021-06-04,Schwanengasse-area-6,achillea-millefolium,2,"('Schwanengasse-area-6', '2021-06-04')",c,Schwanengasse-area-6,schwanengasse-area-6,schwanengasse-area-6,LC,LC,LC,Asteraceae,X,X,X,X,X,X,X,cdf,biel
7800,2021-06-04,Schwanengasse-area-6,erigeron-annuus,2,"('Schwanengasse-area-6', '2021-06-04')",c,Schwanengasse-area-6,schwanengasse-area-6,schwanengasse-area-6,X,X,X,X,X,X,BL,X,X,X,X,cdf,biel
7801,2021-06-04,Schwanengasse-area-6,trifolium-repens,2,"('Schwanengasse-area-6', '2021-06-04')",c,Schwanengasse-area-6,schwanengasse-area-6,schwanengasse-area-6,LC,LC,LC,Fabaceae,X,X,X,X,X,X,X,cdf,biel
7802,2021-06-04,Schwanengasse-area-6,artemisia,2,"('Schwanengasse-area-6', '2021-06-04')",c,Schwanengasse-area-6,schwanengasse-area-6,schwanengasse-area-6,X,X,X,X,X,X,X,X,X,ongen,X,X,X
7803,2021-06-04,Schwanengasse-area-6,solidago,2,"('Schwanengasse-area-6', '2021-06-04')",c,Schwanengasse-area-6,schwanengasse-area-6,schwanengasse-area-6,X,X,X,X,X,X,X,X,X,ongen,X,X,X
7804,2021-06-04,Schwanengasse-area-6,sonchus,2,"('Schwanengasse-area-6', '2021-06-04')",c,Schwanengasse-area-6,schwanengasse-area-6,schwanengasse-area-6,X,X,X,X,X,X,X,X,X,ongen,X,X,X
7805,2021-06-04,Schwanengasse-area-6,sanguisorba-minor,2,"('Schwanengasse-area-6', '2021-06-04')",c,Schwanengasse-area-6,schwanengasse-area-6,schwanengasse-area-6,LC,LC,LC,Rosaceae,X,X,X,X,X,X,X,cdf,biel
7806,2021-06-04,Schwanengasse-area-6,trifolium-medium,2,"('Schwanengasse-area-6', '2021-06-04')",c,Schwanengasse-area-6,schwanengasse-area-6,schwanengasse-area-6,LC,LC,LC,Fabaceae,X,X,X,X,X,X,X,cdf,biel
7807,2021-06-04,Schwanengasse-area-6,medicago-lupulina,2,"('Schwanengasse-area-6', '2021-06-04')",c,Schwanengasse-area-6,schwanengasse-area-6,schwanengasse-area-6,LC,LC,LC,Fabaceae,X,X,X,X,X,X,X,cdf,biel
7808,2021-06-04,Schwanengasse-area-6,galium-mollugo,2,"('Schwanengasse-area-6', '2021-06-04')",c,Schwanengasse-area-6,schwanengasse-area-6,schwanengasse-area-6,LC,DD,DD,Rubiaceae,X,X,X,X,X,X,X,cdf,biel
7809,2021-06-04,Schwanengasse-area-6,lotus-corniculatus,2,"('Schwanengasse-area-6', '2021-06-04')",c,Schwanengasse-area-6,schwanengasse-area-6,schwanengasse-area-6,LC,LC,LC,Fabaceae,X,X,X,X,X,X,X,cdf,biel
7810,2021-06-04,Schwanengasse-area-6,ranunculus-acris,2,"('Schwanengasse-area-6', '2021-06-04')",c,Schwanengasse-area-6,schwanengasse-area-6,schwanengasse-area-6,LC,LC,LC,Ranunculaceae,X,X,X,X,X,X,X,cdf,biel
7811,2021-06-04,Schwanengasse-area-6,senecio-inaequidens,2,"('Schwanengasse-area-6', '2021-06-04')",c,Schwanengasse-area-6,schwanengasse-area-6,schwanengasse-area-6,X,X,X,X,X,X,BL,ODE,X,X,X,X,biel
7812,2021-06-04,Schwanengasse-area-6,trifolium-medium,2,"('Schwanengasse-area-6', '2021-06-04')",c,Schwanengasse-area-6,schwanengasse-area-6,schwanengasse-area-6,LC,LC,LC,Fabaceae,X,X,X,X,X,X,X,cdf,biel
7813,2021-06-04,Schwanengasse-area-6,rumex-obtusifolius,2,"('Schwanengasse-area-6', '2021-06-04')",c,Schwanengasse-area-6,schwanengasse-area-6,schwanengasse-area-6,LC,LC,LC,Polygonaceae,X,X,X,X,X,X,X,cdf,biel
7814,2021-06-04,Schwanengasse-area-6,reseda-lutea,2,"('Schwanengasse-area-6', '2021-06-04')",c,Schwanengasse-area-6,schwanengasse-area-6,schwanengasse-area-6,LC,LC,LC,Resedaceae,X,X,X,X,X,X,X,cdf,biel
7815,2021-06-04,Schwanengasse-area-6,matricaria-chamomilla,2,"('Schwanengasse-area-6', '2021-06-04')",c,Schwanengasse-area-6,schwanengasse-area-6,schwanengasse-area-6,LC,LC,LC,Asteraceae,X,X,X,X,X,X,X,X,biel
7816,2021-06-04,Schwanengasse-area-6,medicago-sativa,2,"('Schwanengasse-area-6', '2021-06-04')",c,Schwanengasse-area-6,schwanengasse-area-6,schwanengasse-area-6,LC,LC,LC,Fabaceae,X,X,X,X,X,X,X,cdf,biel
7817,2021-06-05,Holunderweg-madretschkanal-7,urtica-dioica,2,"('Holunderweg-madretschkanal-7', '2021-06-05')",b,Holunderweg-madretschkanal-7,holunderweg-madretschkanal-7,holunderweg-madretschkanal-7,LC,LC,LC,Urticaceae,X,X,X,X,X,X,X,cdf,biel
7818,2021-06-05,Holunderweg-madretschkanal-7,solidago,2,"('Holunderweg-madretschkanal-7', '2021-06-05')",b,Holunderweg-madretschkanal-7,holunderweg-madretschkanal-7,holunderweg-madretschkanal-7,X,X,X,X,X,X,X,X,X,ongen,X,X,X
7819,2021-06-05,Holunderweg-madretschkanal-7,aegopodium-podagraria,2,"('Holunderweg-madretschkanal-7', '2021-06-05')",b,Holunderweg-madretschkanal-7,holunderweg-madretschkanal-7,holunderweg-madretschkanal-7,LC,LC,LC,Apiaceae,X,X,X,X,X,X,X,cdf,biel
7820,2021-06-05,Holunderweg-madretschkanal-7,ranunculus,2,"('Holunderweg-madretschkanal-7', '2021-06-05')",b,Holunderweg-madretschkanal-7,holunderweg-madretschkanal-7,holunderweg-madretschkanal-7,X,X,X,X,X,X,X,X,X,ongen,X,X,X
7821,2021-06-05,Holunderweg-madretschkanal-7,plantago-lanceolata,2,"('Holunderweg-madretschkanal-7', '2021-06-05')",b,Holunderweg-madretschkanal-7,holunderweg-madretschkanal-7,holunderweg-madretschkanal-7,LC,LC,LC,Plantaginaceae,X,X,X,X,X,X,X,cdf,biel
7822,2021-06-05,Holunderweg-madretschkanal-7,geranium-robertianum,2,"('Holunderweg-madretschkanal-7', '2021-06-05')",b,Holunderweg-madretschkanal-7,holunderweg-madretschkanal-7,holunderweg-madretschkanal-7,LC,LC,LC,Geraniaceae,X,X,X,X,X,X,X,cdf,biel
7823,2021-06-05,Holunderweg-madretschkanal-7,hedera-helix,2,"('Holunderweg-madretschkanal-7', '2021-06-05')",b,Holunderweg-madretschkanal-7,holunderweg-madretschkanal-7,holunderweg-madretschkanal-7,LC,LC,LC,Araliaceae,X,X,X,X,X,X,X,cdf,biel
7824,2021-06-05,Freiburgstrasse-madretschkanal-1,geum-urbanum,2,"('Freiburgstrasse-madretschkanal-1', '2021-06-05')",b,Freiburgstrasse-madretschkanal-1,freiburgstrasse-madretschkanal-1,freiburgstrasse-madretschkanal-1,LC,LC,LC,Rosaceae,X,X,X,X,X,X,X,cdf,biel
7825,2021-06-05,Freiburgstrasse-madretschkanal-1,galium-aparine,2,"('Freiburgstrasse-madretschkanal-1', '2021-06-05')",b,Freiburgstrasse-madretschkanal-1,freiburgstrasse-madretschkanal-1,freiburgstrasse-madretschkanal-1,LC,LC,LC,Rubiaceae,X,X,X,X,X,X,X,cdf,biel
7826,2021-06-05,Freiburgstrasse-madretschkanal-1,bellis-perennis,2,"('Freiburgstrasse-madretschkanal-1', '2021-06-05')",b,Freiburgstrasse-madretschkanal-1,freiburgstrasse-madretschkanal-1,freiburgstrasse-madretschkanal-1,LC,LC,LC,Asteraceae,X,X,X,X,X,X,X,cdf,biel
7827,2021-06-05,Freiburgstrasse-madretschkanal-1,chaerophyllum-temulum,2,"('Freiburgstrasse-madretschkanal-1', '2021-06-05')",b,Freiburgstrasse-madretschkanal-1,freiburgstrasse-madretschkanal-1,freiburgstrasse-madretschkanal-1,LC,LC,LC,Apiaceae,X,X,X,X,X,X,X,X,biel
7828,2021-06-05,Freiburgstrasse-madretschkanal-1,lamium-maculatum,2,"('Freiburgstrasse-madretschkanal-1', '2021-06-05')",b,Freiburgstrasse-madretschkanal-1,freiburgstrasse-madretschkanal-1,freiburgstrasse-madretschkanal-1,LC,LC,LC,Lamiaceae,X,X,X,X,X,X,X,X,biel
7829,2021-06-05,Freiburgstrasse-madretschkanal-1,buddleja-davidii,2,"('Freiburgstrasse-madretschkanal-1', '2021-06-05')",b,Freiburgstrasse-madretschkanal-1,freiburgstrasse-madretschkanal-1,freiburgstrasse-madretschkanal-1,X,X,X,X,X,X,BL,X,X,X,X,cdf,biel
7830,2021-06-05,Freiburgstrasse-madretschkanal-1,hedera-helix,2,"('Freiburgstrasse-madretschkanal-1', '2021-06-05')",b,Freiburgstrasse-madretschkanal-1,freiburgstrasse-madretschkanal-1,freiburgstrasse-madretschkanal-1,LC,LC,LC,Araliaceae,X,X,X,X,X,X,X,cdf,biel
7831,2021-06-05,Freiburgstrasse-madretschkanal-1,urtica-dioica,2,"('Freiburgstrasse-madretschkanal-1', '2021-06-05')",b,Freiburgstrasse-madretschkanal-1,freiburgstrasse-madretschkanal-1,freiburgstrasse-madretschkanal-1,LC,LC,LC,Urticaceae,X,X,X,X,X,X,X,cdf,biel
7832,2021-06-05,Freiburgstrasse-madretschkanal-1,cornus-sanguinea,2,"('Freiburgstrasse-madretschkanal-1', '2021-06-05')",b,Freiburgstrasse-madretschkanal-1,freiburgstrasse-madretschkanal-1,freiburgstrasse-madretschkanal-1,LC,LC,LC,Cornaceae,X,X,X,X,X,X,X,cdf,biel
7833,2021-06-05,Freiburgstrasse-madretschkanal-1,rubus,2,"('Freiburgstrasse-madretschkanal-1', '2021-06-05')",b,Freiburgstrasse-madretschkanal-1,freiburgstrasse-madretschkanal-1,freiburgstrasse-madretschkanal-1,X,X,X,X,X,X,X,X,X,ongen,X,X,X
7834,2021-06-05,Freiburgstrasse-madretschkanal-1,sambucus-nigra,2,"('Freiburgstrasse-madretschkanal-1', '2021-06-05')",b,Freiburgstrasse-madretschkanal-1,freiburgstrasse-madretschkanal-1,freiburgstrasse-madretschkanal-1,LC,LC,LC,Adoxaceae,X,X,X,X,X,X,X,cdf,biel
7835,2021-06-05,Freiburgstrasse-madretschkanal-1,sisymbrium-officinale,2,"('Freiburgstrasse-madretschkanal-1', '2021-06-05')",b,Freiburgstrasse-madretschkanal-1,freiburgstrasse-madretschkanal-1,freiburgstrasse-madretschkanal-1,LC,LC,LC,Brassicaceae,X,X,X,X,X,X,X,X,biel
7836,2021-06-05,Freiburgstrasse-madretschkanal-1,capsella-bursa-pastoris,2,"('Freiburgstrasse-madretschkanal-1', '2021-06-05')",b,Freiburgstrasse-madretschkanal-1,freiburgstrasse-madretschkanal-1,freiburgstrasse-madretschkanal-1,LC,LC,LC,Brassicaceae,X,X,X,X,X,X,X,cdf,biel
7837,2021-06-05,Freiburgstrasse-madretschkanal-1,erigeron-annuus,2,"('Freiburgstrasse-madretschkanal-1', '2021-06-05')",b,Freiburgstrasse-madretschkanal-1,freiburgstrasse-madretschkanal-1,freiburgstrasse-madretschkanal-1,X,X,X,X,X,X,BL,X,X,X,X,cdf,biel
7838,2021-06-05,Freiburgstrasse-berm-1,vicia-sepium,2,"('Freiburgstrasse-berm-1', '2021-06-05')",c,Freiburgstrasse-berm-1,freiburgstrasse-berm-1,freiburgstrasse-berm-1,LC,LC,LC,Fabaceae,X,X,X,X,X,X,X,cdf,biel
7839,2021-06-05,Freiburgstrasse-berm-1,geum-urbanum,2,"('Freiburgstrasse-berm-1', '2021-06-05')",c,Freiburgstrasse-berm-1,freiburgstrasse-berm-1,freiburgstrasse-berm-1,LC,LC,LC,Rosaceae,X,X,X,X,X,X,X,cdf,biel
7840,2021-06-05,Freiburgstrasse-berm-1,urtica-dioica,2,"('Freiburgstrasse-berm-1', '2021-06-05')",c,Freiburgstrasse-berm-1,freiburgstrasse-berm-1,freiburgstrasse-berm-1,LC,LC,LC,Urticaceae,X,X,X,X,X,X,X,cdf,biel
7841,2021-06-05,Freiburgstrasse-berm-1,geranium-robertianum,2,"('Freiburgstrasse-berm-1', '2021-06-05')",c,Freiburgstrasse-berm-1,freiburgstrasse-berm-1,freiburgstrasse-berm-1,LC,LC,LC,Geraniaceae,X,X,X,X,X,X,X,cdf,biel
7842,2021-06-05,Freiburgstrasse-berm-1,lamium-maculatum,2,"('Freiburgstrasse-berm-1', '2021-06-05')",c,Freiburgstrasse-berm-1,freiburgstrasse-berm-1,freiburgstrasse-berm-1,LC,LC,LC,Lamiaceae,X,X,X,X,X,X,X,X,biel
7843,2021-06-05,Freiburgstrasse-berm-1,galium-mollugo,2,"('Freiburgstrasse-berm-1', '2021-06-05')",c,Freiburgstrasse-berm-1,freiburgstrasse-berm-1,freiburgstrasse-berm-1,LC,DD,DD,Rubiaceae,X,X,X,X,X,X,X,cdf,biel
7844,2021-06-05,Freiburgstrasse-berm-1,galium-aparine,2,"('Freiburgstrasse-berm-1', '2021-06-05')",c,Freiburgstrasse-berm-1,freiburgstrasse-berm-1,freiburgstrasse-berm-1,LC,LC,LC,Rubiaceae,X,X,X,X,X,X,X,cdf,biel
7845,2021-06-05,Freiburgstrasse-berm-1,chaerophyllum-temulum,2,"('Freiburgstrasse-berm-1', '2021-06-05')",c,Freiburgstrasse-berm-1,freiburgstrasse-berm-1,freiburgstrasse-berm-1,LC,LC,LC,Apiaceae,X,X,X,X,X,X,X,X,biel
7846,2021-06-05,Freiburgstrasse-berm-1,ranunculus,2,"('Freiburgstrasse-berm-1', '2021-06-05')",c,Freiburgstrasse-berm-1,freiburgstrasse-berm-1,freiburgstrasse-berm-1,X,X,X,X,X,X,X,X,X,ongen,X,X,X
7847,2021-06-05,Freiburgstrasse-berm-1,alliaria-petiolata,2,"('Freiburgstrasse-berm-1', '2021-06-05')",c,Freiburgstrasse-berm-1,freiburgstrasse-berm-1,freiburgstrasse-berm-1,LC,LC,LC,Brassicaceae,X,X,X,X,X,X,X,cdf,biel
7848,2021-06-05,Freiburgstrasse-berm-1,rosa-pendulina,2,"('Freiburgstrasse-berm-1', '2021-06-05')",c,Freiburgstrasse-berm-1,freiburgstrasse-berm-1,freiburgstrasse-berm-1,LC,LC,LC,Rosaceae,X,X,X,X,X,X,X,cdf,biel
7849,2021-06-05,Freiburgstrasse-berm-1,rosa-canina,2,"('Freiburgstrasse-berm-1', '2021-06-05')",c,Freiburgstrasse-berm-1,freiburgstrasse-berm-1,freiburgstrasse-berm-1,LC,LC,LC,Rosaceae,X,X,X,X,X,X,X,cdf,biel
7850,2021-06-05,Freiburgstrasse-berm-1,carduus-crispus,2,"('Freiburgstrasse-berm-1', '2021-06-05')",c,Freiburgstrasse-berm-1,freiburgstrasse-berm-1,freiburgstrasse-berm-1,LC,LC,LC,Asteraceae,X,X,X,X,X,X,X,X,biel
7851,2021-06-05,Freiburgstrasse-berm-1,artemisia,2,"('Freiburgstrasse-berm-1', '2021-06-05')",c,Freiburgstrasse-berm-1,freiburgstrasse-berm-1,freiburgstrasse-berm-1,X,X,X,X,X,X,X,X,X,ongen,X,X,X
7852,2021-06-05,Freiburgstrasse-berm-1,senecio-vulgaris,2,"('Freiburgstrasse-berm-1', '2021-06-05')",c,Freiburgstrasse-berm-1,freiburgstrasse-berm-1,freiburgstrasse-berm-1,LC,LC,LC,Asteraceae,X,X,X,X,X,X,X,cdf,biel
7853,2021-06-05,Freiburgstrasse-berm-1,plantago-lanceolata,2,"('Freiburgstrasse-berm-1', '2021-06-05')",c,Freiburgstrasse-berm-1,freiburgstrasse-berm-1,freiburgstrasse-berm-1,LC,LC,LC,Plantaginaceae,X,X,X,X,X,X,X,cdf,biel
7854,2021-06-05,Freiburgstrasse-berm-1,sonchus,2,"('Freiburgstrasse-berm-1', '2021-06-05')",c,Freiburgstrasse-berm-1,freiburgstrasse-berm-1,freiburgstrasse-berm-1,X,X,X,X,X,X,X,X,X,ongen,X,X,X
7855,2021-06-05,Freiburgstrasse-berm-1,potentilla-reptans,2,"('Freiburgstrasse-berm-1', '2021-06-05')",c,Freiburgstrasse-berm-1,freiburgstrasse-berm-1,freiburgstrasse-berm-1,LC,LC,LC,Rosaceae,X,X,X,X,X,X,X,X,biel
7856,2021-06-05,Freiburgstrasse-berm-1,hieracium-pilosella,2,"('Freiburgstrasse-berm-1', '2021-06-05')",c,Freiburgstrasse-berm-1,freiburgstrasse-berm-1,freiburgstrasse-berm-1,LC,LC,LC,Asteraceae,X,X,X,X,X,X,X,cdf,biel
7857,2021-06-05,Freiburgstrasse-berm-1,hedera-helix,2,"('Freiburgstrasse-berm-1', '2021-06-05')",c,Freiburgstrasse-berm-1,freiburgstrasse-berm-1,freiburgstrasse-berm-1,LC,LC,LC,Araliaceae,X,X,X,X,X,X,X,cdf,biel
7858,2021-06-05,Freiburgstrasse-berm-1,acer,2,"('Freiburgstrasse-berm-1', '2021-06-05')",c,Freiburgstrasse-berm-1,freiburgstrasse-berm-1,freiburgstrasse-berm-1,X,X,X,X,X,X,X,X,X,ongen,X,X,X
7859,2021-06-05,Freiburgstrasse-berm-2,betula-pendula,2,"('Freiburgstrasse-berm-2', '2021-06-05')",c,Freiburgstrasse-berm-2,freiburgstrasse-berm-2,freiburgstrasse-berm-2,LC,LC,LC,Betulaceae,X,X,X,X,X,X,X,X,biel
7860,2021-06-05,Freiburgstrasse-berm-2,onobrychis-viciifolia,2,"('Freiburgstrasse-berm-2', '2021-06-05')",c,Freiburgstrasse-berm-2,freiburgstrasse-berm-2,freiburgstrasse-berm-2,X,X,X,X,X,X,X,X,X,X,ni,cdf,biel
7861,2021-06-05,Freiburgstrasse-berm-2,trifolium-medium,2,"('Freiburgstrasse-berm-2', '2021-06-05')",c,Freiburgstrasse-berm-2,freiburgstrasse-berm-2,freiburgstrasse-berm-2,LC,LC,LC,Fabaceae,X,X,X,X,X,X,X,cdf,biel
7862,2021-06-05,Freiburgstrasse-berm-2,plantago-major,2,"('Freiburgstrasse-berm-2', '2021-06-05')",c,Freiburgstrasse-berm-2,freiburgstrasse-berm-2,freiburgstrasse-berm-2,LC,LC,LC,Plantaginaceae,X,X,X,X,X,X,X,cdf,biel
7863,2021-06-05,Freiburgstrasse-berm-2,trifolium-repens,2,"('Freiburgstrasse-berm-2', '2021-06-05')",c,Freiburgstrasse-berm-2,freiburgstrasse-berm-2,freiburgstrasse-berm-2,LC,LC,LC,Fabaceae,X,X,X,X,X,X,X,cdf,biel
7864,2021-06-05,Freiburgstrasse-berm-2,hypericum,2,"('Freiburgstrasse-berm-2', '2021-06-05')",c,Freiburgstrasse-berm-2,freiburgstrasse-berm-2,freiburgstrasse-berm-2,X,X,X,X,X,X,X,X,X,ongen,X,X,X
7865,2021-06-05,Freiburgstrasse-berm-2,hedera-helix,2,"('Freiburgstrasse-berm-2', '2021-06-05')",c,Freiburgstrasse-berm-2,freiburgstrasse-berm-2,freiburgstrasse-berm-2,LC,LC,LC,Araliaceae,X,X,X,X,X,X,X,cdf,biel
7866,2021-06-05,Freiburgstrasse-berm-2,lotus-corniculatus,2,"('Freiburgstrasse-berm-2', '2021-06-05')",c,Freiburgstrasse-berm-2,freiburgstrasse-berm-2,freiburgstrasse-berm-2,LC,LC,LC,Fabaceae,X,X,X,X,X,X,X,cdf,biel
7867,2021-06-05,Freiburgstrasse-berm-2,geranium-robertianum,2,"('Freiburgstrasse-berm-2', '2021-06-05')",c,Freiburgstrasse-berm-2,freiburgstrasse-berm-2,freiburgstrasse-berm-2,LC,LC,LC,Geraniaceae,X,X,X,X,X,X,X,cdf,biel
7868,2021-06-05,Freiburgstrasse-berm-2,equisetum-arvense,2,"('Freiburgstrasse-berm-2', '2021-06-05')",c,Freiburgstrasse-berm-2,freiburgstrasse-berm-2,freiburgstrasse-berm-2,LC,LC,LC,Equisetaceae,X,X,X,X,X,X,X,cdf,biel
7869,2021-06-05,Freiburgstrasse-berm-2,geum-urbanum,2,"('Freiburgstrasse-berm-2', '2021-06-05')",c,Freiburgstrasse-berm-2,freiburgstrasse-berm-2,freiburgstrasse-berm-2,LC,LC,LC,Rosaceae,X,X,X,X,X,X,X,cdf,biel
7870,2021-06-05,Freiburgstrasse-berm-2,acer,2,"('Freiburgstrasse-berm-2', '2021-06-05')",c,Freiburgstrasse-berm-2,freiburgstrasse-berm-2,freiburgstrasse-berm-2,X,X,X,X,X,X,X,X,X,ongen,X,X,X
7871,2021-06-05,Freiburgstrasse-berm-2,salix-alba,2,"('Freiburgstrasse-berm-2', '2021-06-05')",c,Freiburgstrasse-berm-2,freiburgstrasse-berm-2,freiburgstrasse-berm-2,LC,LC,LC,Salicaceae,X,X,X,X,X,X,X,X,biel
7872,2021-06-05,Freiburgstrasse-berm-2,galium-mollugo,2,"('Freiburgstrasse-berm-2', '2021-06-05')",c,Freiburgstrasse-berm-2,freiburgstrasse-berm-2,freiburgstrasse-berm-2,LC,DD,DD,Rubiaceae,X,X,X,X,X,X,X,cdf,biel
7873,2021-06-05,Freiburgstrasse-berm-2,medicago-lupulina,2,"('Freiburgstrasse-berm-2', '2021-06-05')",c,Freiburgstrasse-berm-2,freiburgstrasse-berm-2,freiburgstrasse-berm-2,LC,LC,LC,Fabaceae,X,X,X,X,X,X,X,cdf,biel
7874,2021-06-05,Freiburgstrasse-berm-2,rosa,2,"('Freiburgstrasse-berm-2', '2021-06-05')",c,Freiburgstrasse-berm-2,freiburgstrasse-berm-2,freiburgstrasse-berm-2,X,X,X,X,X,X,X,X,X,ongen,X,X,X
7875,2021-06-05,Freiburgstrasse-berm-2,ranunculus,2,"('Freiburgstrasse-berm-2', '2021-06-05')",c,Freiburgstrasse-berm-2,freiburgstrasse-berm-2,freiburgstrasse-berm-2,X,X,X,X,X,X,X,X,X,ongen,X,X,X
7876,2021-06-05,Freiburgstrasse-berm-2,ajuga-reptans,2,"('Freiburgstrasse-berm-2', '2021-06-05')",c,Freiburgstrasse-berm-2,freiburgstrasse-berm-2,freiburgstrasse-berm-2,LC,LC,LC,Lamiaceae,X,X,X,X,X,X,X,cdf,biel
7877,2021-06-09,Buerenstrasse-suze-1,papaver-rhoeas,2,"('Buerenstrasse-suze-1', '2021-06-09')",c,Buerenstrasse-suze-1,buerenstrasse-suze-1,buerenstrasse-suze-1,LC,LC,LC,Papaveraceae,X,X,X,X,X,X,X,X,biel
7878,2021-06-09,Buerenstrasse-suze-1,acinos-arvensis,2,"('Buerenstrasse-suze-1', '2021-06-09')",c,Buerenstrasse-suze-1,buerenstrasse-suze-1,buerenstrasse-suze-1,LC,LC,LC,Lamiaceae,X,X,X,X,X,X,X,X,biel
7879,2021-06-09,Buerenstrasse-suze-1,trifolium-medium,2,"('Buerenstrasse-suze-1', '2021-06-09')",c,Buerenstrasse-suze-1,buerenstrasse-suze-1,buerenstrasse-suze-1,LC,LC,LC,Fabaceae,X,X,X,X,X,X,X,cdf,biel
7880,2021-06-09,Buerenstrasse-suze-1,rumex-obtusifolius,2,"('Buerenstrasse-suze-1', '2021-06-09')",c,Buerenstrasse-suze-1,buerenstrasse-suze-1,buerenstrasse-suze-1,LC,LC,LC,Polygonaceae,X,X,X,X,X,X,X,cdf,biel
